x,y,country_trans,bgs_sub_commodity_trans,sdmx_code,yearbook_table_trans,country_iso2_code,erml_group,sdmx_translation,country_iso3_code,erml_commodity,units,pole_of_inaccessibility_longitude,erml_sub_commodity,concat_table_notes_code,yearbook_table_id,pole_of_inaccessibility_latitude,cgi_commodity_url,quantity,concat_table_notes_text,year,bgs_commodity_code,quantity_in_book_style,concat_figure_notes_code,bgs_statistic_type_trans,bgs_commodity_trans,data_precision_description,concat_figure_notes_text
4.362657,50.839724,Belgium,,O,Production of germanium metal,BE,Germanium,Missing value,BEL,Germanium metal,tonnes (metric),4.362657,,1,162,50.839724,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Russia and Ukraine",2007-01-01 00:00:00,882,...,,Production,germanium metal,Figures not available,
109.537431,32.216659,China,,A,Production of germanium metal,CN,Germanium,Normal value,CHN,Germanium metal,tonnes (metric),109.537431,,1,162,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,100,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Russia and Ukraine",2008-01-01 00:00:00,882,100,*,Production,germanium metal,,Estimates.
27.679723,63.018750999999995,Finland,,A,Production of germanium metal,FI,Germanium,Normal Value,FIN,Germanium metal,tonnes (metric),27.679723,,1,162,63.018751,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,0,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Russia and Ukraine",2008-01-01 00:00:00,882,-----,,Production,germanium metal,Nil (nothing produced),
-97.834383,39.139831,USA,,A,Production of germanium metal,US,Germanium,Normal value,USA,Germanium metal,tonnes (metric),-97.834383,,1,162,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,5,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Russia and Ukraine",2008-01-01 00:00:00,882,5,a,Production,germanium metal,,Including production of secondary metal.
142.796275,43.46076,Japan,,A,Production of germanium metal,JP,Germanium,Normal value,JPN,Germanium metal,tonnes (metric),142.796275,,1,162,43.460760,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,2,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Russia and Ukraine",2008-01-01 00:00:00,882,2,*,Production,germanium metal,,Estimates.
142.796275,43.46076,Japan,,A,Production of germanium metal,JP,Germanium,Normal value,JPN,Germanium metal,tonnes (metric),142.796275,,1,162,43.460760,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,2,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Russia and Ukraine",2009-01-01 00:00:00,882,2,*,Production,germanium metal,,Estimates.
-97.834383,39.139831,USA,,A,Production of germanium metal,US,Germanium,Normal value,USA,Germanium metal,tonnes (metric),-97.834383,,1,162,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,5,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Russia and Ukraine",2009-01-01 00:00:00,882,5,a,Production,germanium metal,,Including production of secondary metal.
94.13658799999999,63.462201,Russia,,O,Production of germanium metal,RU,Germanium,Missing value,RUS,Germanium metal,tonnes (metric),94.136588,,1,162,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Russia and Ukraine",2009-01-01 00:00:00,882,...,,Production,germanium metal,Figures not available,
109.537431,32.216659,China,,A,Production of germanium metal,CN,Germanium,Normal value,CHN,Germanium metal,tonnes (metric),109.537431,,1,162,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,100,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Russia and Ukraine",2009-01-01 00:00:00,882,100,*,Production,germanium metal,,Estimates.
27.679723,63.018750999999995,Finland,,A,Production of germanium metal,FI,Germanium,Normal Value,FIN,Germanium metal,tonnes (metric),27.679723,,1,162,63.018751,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,0,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Russia and Ukraine",2009-01-01 00:00:00,882,-----,,Production,germanium metal,Nil (nothing produced),
109.537431,32.216659,China,,A,Production of germanium metal,CN,Germanium,Normal value,CHN,Germanium metal,tonnes (metric),109.537431,,1,162,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,100,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Russia and Ukraine",2010-01-01 00:00:00,882,100,*,Production,germanium metal,,Estimates.
27.679723,63.018750999999995,Finland,,A,Production of germanium metal,FI,Germanium,Normal value,FIN,Germanium metal,tonnes (metric),27.679723,,1,162,63.018751,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,12,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Russia and Ukraine",2010-01-01 00:00:00,882,12,,Production,germanium metal,,
142.796275,43.46076,Japan,,A,Production of germanium metal,JP,Germanium,Normal value,JPN,Germanium metal,tonnes (metric),142.796275,,1,162,43.460760,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,2,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Russia and Ukraine",2010-01-01 00:00:00,882,2,*,Production,germanium metal,,Estimates.
-97.834383,39.139831,USA,,A,Production of germanium metal,US,Germanium,Normal value,USA,Germanium metal,tonnes (metric),-97.834383,,1,162,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,3,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Russia and Ukraine",2010-01-01 00:00:00,882,3,a,Production,germanium metal,,Including production of secondary metal.
94.13658799999999,63.462201,Russia,,A,Production of germanium metal,RU,Germanium,Normal value,RUS,Germanium metal,tonnes (metric),94.136588,,1,162,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,5,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Russia and Ukraine",2010-01-01 00:00:00,882,5,*,Production,germanium metal,,Estimates.
94.13658799999999,63.462201,Russia,,A,Production of germanium metal,RU,Germanium,Normal value,RUS,Germanium metal,tonnes (metric),94.136588,,1,162,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,5,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Russia and Ukraine",2011-01-01 00:00:00,882,5,*,Production,germanium metal,,Estimates.
109.537431,32.216659,China,,A,Production of germanium metal,CN,Germanium,Normal value,CHN,Germanium metal,tonnes (metric),109.537431,,1,162,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,100,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Russia and Ukraine",2011-01-01 00:00:00,882,100,*,Production,germanium metal,,Estimates.
27.679723,63.018750999999995,Finland,,A,Production of germanium metal,FI,Germanium,Normal value,FIN,Germanium metal,tonnes (metric),27.679723,,1,162,63.018751,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,12,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Russia and Ukraine",2011-01-01 00:00:00,882,12,,Production,germanium metal,,
142.796275,43.46076,Japan,,A,Production of germanium metal,JP,Germanium,Normal value,JPN,Germanium metal,tonnes (metric),142.796275,,1,162,43.460760,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,2,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Russia and Ukraine",2011-01-01 00:00:00,882,2,*,Production,germanium metal,,Estimates.
-97.834383,39.139831,USA,,A,Production of germanium metal,US,Germanium,Normal value,USA,Germanium metal,tonnes (metric),-97.834383,,1,162,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,3,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Russia and Ukraine",2011-01-01 00:00:00,882,3,a,Production,germanium metal,,Including production of secondary metal.
142.796275,43.46076,Japan,,A,Production of germanium metal,JP,Germanium,Normal value,JPN,Germanium metal,tonnes (metric),142.796275,,1,162,43.460760,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,2,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Russia and Ukraine",2012-01-01 00:00:00,882,2,*,Production,germanium metal,,Estimates.
-97.834383,39.139831,USA,,A,Production of germanium metal,US,Germanium,Normal value,USA,Germanium metal,tonnes (metric),-97.834383,,1,162,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,3,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Russia and Ukraine",2012-01-01 00:00:00,882,3,*|a,Production,germanium metal,,Estimates.|Including production of secondary metal.
94.13658799999999,63.462201,Russia,,A,Production of germanium metal,RU,Germanium,Normal value,RUS,Germanium metal,tonnes (metric),94.136588,,1,162,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,5,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Russia and Ukraine",2012-01-01 00:00:00,882,5,*,Production,germanium metal,,Estimates.
109.537431,32.216659,China,,A,Production of germanium metal,CN,Germanium,Normal value,CHN,Germanium metal,tonnes (metric),109.537431,,1,162,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,100,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Russia and Ukraine",2012-01-01 00:00:00,882,100,*,Production,germanium metal,,Estimates.
27.679723,63.018750999999995,Finland,,A,Production of germanium metal,FI,Germanium,Normal value,FIN,Germanium metal,tonnes (metric),27.679723,,1,162,63.018751,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,16,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Russia and Ukraine",2012-01-01 00:00:00,882,16,,Production,germanium metal,,
27.679723,63.018750999999995,Finland,,A,Production of germanium metal,FI,Germanium,Normal value,FIN,Germanium metal,tonnes (metric),27.679723,,1,162,63.018751,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,17,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada and Ukraine",2013-01-01 00:00:00,882,17,,Production,germanium metal,,
109.537431,32.216659,China,,A,Production of germanium metal,CN,Germanium,Normal value,CHN,Germanium metal,tonnes (metric),109.537431,,1,162,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,110,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada and Ukraine",2013-01-01 00:00:00,882,110,*,Production,germanium metal,,Estimates.
-97.834383,39.139831,USA,,A,Production of germanium metal,US,Germanium,Normal value,USA,Germanium metal,tonnes (metric),-97.834383,,1,162,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,3,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada and Ukraine",2013-01-01 00:00:00,882,3,*|a,Production,germanium metal,,Estimates.|Including production of secondary metal.
94.13658799999999,63.462201,Russia,,A,Production of germanium metal,RU,Germanium,Normal value,RUS,Germanium metal,tonnes (metric),94.136588,,1,162,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,5,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada and Ukraine",2013-01-01 00:00:00,882,5,*,Production,germanium metal,,Estimates.
94.13658799999999,63.462201,Russia,,A,Production of germanium metal,RU,Germanium,Normal value,RUS,Germanium metal,tonnes (metric),94.136588,,1,162,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,5,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada and Ukraine",2014-01-01 00:00:00,882,5,*,Production,germanium metal,,Estimates.
27.679723,63.018750999999995,Finland,,A,Production of germanium metal,FI,Germanium,Normal value,FIN,Germanium metal,tonnes (metric),27.679723,,1,162,63.018751,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,17,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada and Ukraine",2014-01-01 00:00:00,882,17,,Production,germanium metal,,
109.537431,32.216659,China,,A,Production of germanium metal,CN,Germanium,Normal value,CHN,Germanium metal,tonnes (metric),109.537431,,1,162,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,110,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada and Ukraine",2014-01-01 00:00:00,882,110,*,Production,germanium metal,,Estimates.
-97.834383,39.139831,USA,,A,Production of germanium metal,US,Germanium,Normal value,USA,Germanium metal,tonnes (metric),-97.834383,,1,162,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,3,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada and Ukraine",2014-01-01 00:00:00,882,3,*|a,Production,germanium metal,,Estimates.|Including production of secondary metal.
-97.834383,39.139831,USA,,A,Production of germanium metal,US,Germanium,Normal value,USA,Germanium metal,tonnes (metric),-97.834383,,1,162,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,3,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Germany, Japan and Ukraine",2015-01-01 00:00:00,882,3,*|a,Production,germanium metal,,Estimates.|Including production of secondary metal.
94.13658799999999,63.462201,Russia,,A,Production of germanium metal,RU,Germanium,Normal value,RUS,Germanium metal,tonnes (metric),94.136588,,1,162,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,5,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Germany, Japan and Ukraine",2015-01-01 00:00:00,882,5,*,Production,germanium metal,,Estimates.
27.679723,63.018750999999995,Finland,,A,Production of germanium metal,FI,Germanium,Normal value,FIN,Germanium metal,tonnes (metric),27.679723,,1,162,63.018751,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,13,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Germany, Japan and Ukraine",2015-01-01 00:00:00,882,13,,Production,germanium metal,,
109.537431,32.216659,China,,A,Production of germanium metal,CN,Germanium,Normal value,CHN,Germanium metal,tonnes (metric),109.537431,,1,162,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,94,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Germany, Japan and Ukraine",2015-01-01 00:00:00,882,94,,Production,germanium metal,,
27.679723,63.018750999999995,Finland,,N,Production of germanium metal,FI,Germanium,Not Significant,FIN,Germanium metal,tonnes (metric),27.679723,,1,162,63.018751,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,0,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Germany, Japan and Ukraine",2016-01-01 00:00:00,882,0,,Production,germanium metal,Quantity is more than 0 but less than 0.5,
109.537431,32.216659,China,,A,Production of germanium metal,CN,Germanium,Normal value,CHN,Germanium metal,tonnes (metric),109.537431,,1,162,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,82,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Germany, Japan and Ukraine",2016-01-01 00:00:00,882,82,,Production,germanium metal,,
-97.834383,39.139831,USA,,A,Production of germanium metal,US,Germanium,Normal value,USA,Germanium metal,tonnes (metric),-97.834383,,1,162,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,2,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Germany, Japan and Ukraine",2016-01-01 00:00:00,882,2,*|a,Production,germanium metal,,Estimates.|Including production of secondary metal.
94.13658799999999,63.462201,Russia,,A,Production of germanium metal,RU,Germanium,Normal value,RUS,Germanium metal,tonnes (metric),94.136588,,1,162,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,6,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Germany, Japan and Ukraine",2016-01-01 00:00:00,882,6,*,Production,germanium metal,,Estimates.
94.13658799999999,63.462201,Russia,,A,Production of germanium metal,RU,Germanium,Normal value,RUS,Germanium metal,tonnes (metric),94.136588,,1,162,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,6,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Germany, Japan and Ukraine",2017-01-01 00:00:00,882,6,*,Production,germanium metal,,Estimates.
109.537431,32.216659,China,,A,Production of germanium metal,CN,Germanium,Normal value,CHN,Germanium metal,tonnes (metric),109.537431,,1,162,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,79,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Germany, Japan and Ukraine",2017-01-01 00:00:00,882,79,,Production,germanium metal,,
27.679723,63.018750999999995,Finland,,A,Production of germanium metal,FI,Germanium,Normal Value,FIN,Germanium metal,tonnes (metric),27.679723,,1,162,63.018751,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,0,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Germany, Japan and Ukraine",2017-01-01 00:00:00,882,-----,,Production,germanium metal,Nil (nothing produced),
-97.834383,39.139831,USA,,A,Production of germanium metal,US,Germanium,Normal value,USA,Germanium metal,tonnes (metric),-97.834383,,1,162,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,3,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Germany, Japan and Ukraine",2017-01-01 00:00:00,882,3,*|a,Production,germanium metal,,Estimates.|Including production of secondary metal.
-97.834383,39.139831,USA,,A,Production of germanium metal,US,Germanium,Normal value,USA,Germanium metal,tonnes (metric),-97.834383,,1,162,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,3,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Germany, Japan and Ukraine",2018-01-01 00:00:00,882,3,*|a,Production,germanium metal,,Estimates.|Including production of secondary metal.
94.13658799999999,63.462201,Russia,,A,Production of germanium metal,RU,Germanium,Normal value,RUS,Germanium metal,tonnes (metric),94.136588,,1,162,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,6,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Germany, Japan and Ukraine",2018-01-01 00:00:00,882,6,*,Production,germanium metal,,Estimates.
109.537431,32.216659,China,,A,Production of germanium metal,CN,Germanium,Normal value,CHN,Germanium metal,tonnes (metric),109.537431,,1,162,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,95,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Germany, Japan and Ukraine",2018-01-01 00:00:00,882,95,,Production,germanium metal,,
109.537431,32.216659,China,,A,Production of germanium metal,CN,Germanium,Normal value,CHN,Germanium metal,tonnes (metric),109.537431,,1,162,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,86,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Germany, Japan and Ukraine",2019-01-01 00:00:00,882,86,,Production,germanium metal,,
-97.834383,39.139831,USA,,A,Production of germanium metal,US,Germanium,Normal value,USA,Germanium metal,tonnes (metric),-97.834383,,1,162,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,5,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Germany, Japan and Ukraine",2019-01-01 00:00:00,882,5,*|a,Production,germanium metal,,Estimates.|Including production of secondary metal.
94.13658799999999,63.462201,Russia,,A,Production of germanium metal,RU,Germanium,Normal value,RUS,Germanium metal,tonnes (metric),94.136588,,1,162,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,5,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Germany, Japan and Ukraine",2019-01-01 00:00:00,882,5,*,Production,germanium metal,,Estimates.
94.13658799999999,63.462201,Russia,,A,Production of germanium metal,RU,Germanium,Normal value,RUS,Germanium metal,tonnes (metric),94.136588,,1,162,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,5,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Germany, Japan and Ukraine",2020-01-01 00:00:00,882,5,*,Production,germanium metal,,Estimates.
109.537431,32.216659,China,,A,Production of germanium metal,CN,Germanium,Normal value,CHN,Germanium metal,tonnes (metric),109.537431,,1,162,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,95,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Germany, Japan and Ukraine",2020-01-01 00:00:00,882,95,*,Production,germanium metal,,Estimates.
-97.834383,39.139831,USA,,A,Production of germanium metal,US,Germanium,Normal value,USA,Germanium metal,tonnes (metric),-97.834383,,1,162,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,4,"Germanium is also believed to be recovered from imported or domestic material in Belgium, Canada, Germany, Japan and Ukraine",2020-01-01 00:00:00,882,4,*|a,Production,germanium metal,,Estimates.|Including production of secondary metal.
-97.834383,39.139831,USA,,A,Production of germanium metal,US,Germanium,Normal value,USA,Germanium metal,tonnes (metric),-97.834383,,,162,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,6,,2021-01-01 00:00:00,882,6,*|a,Production,germanium metal,,Estimates.|Including production of secondary metal.
94.13658799999999,63.462201,Russia,,A,Production of germanium metal,RU,Germanium,Normal value,RUS,Germanium metal,tonnes (metric),94.136588,,,162,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,5,,2021-01-01 00:00:00,882,5,*,Production,germanium metal,,Estimates.
109.537431,32.216659,China,,A,Production of germanium metal,CN,Germanium,Normal value,CHN,Germanium metal,tonnes (metric),109.537431,,,162,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,155,,2021-01-01 00:00:00,882,155,*,Production,germanium metal,,Estimates.
109.537431,32.216659,China,,A,Production of germanium metal,CN,Germanium,Normal value,CHN,Germanium metal,tonnes (metric),109.537431,,,162,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,180,,2022-01-01 00:00:00,882,180,,Production,germanium metal,,
-97.834383,39.139831,USA,,A,Production of germanium metal,US,Germanium,Normal value,USA,Germanium metal,tonnes (metric),-97.834383,,,162,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,7,,2022-01-01 00:00:00,882,7,*|a,Production,germanium metal,,Estimates.|Including production of secondary metal.
94.13658799999999,63.462201,Russia,,A,Production of germanium metal,RU,Germanium,Normal value,RUS,Germanium metal,tonnes (metric),94.136588,,,162,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,5,,2022-01-01 00:00:00,882,5,*,Production,germanium metal,,Estimates.
94.13658799999999,63.462201,Russia,,A,Production of germanium metal,RU,Germanium,Normal value,RUS,Germanium metal,tonnes (metric),94.136588,,,162,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,5,,2023-01-01 00:00:00,882,5,*,Production,germanium metal,,Estimates.
-97.834383,39.139831,USA,,A,Production of germanium metal,US,Germanium,Normal value,USA,Germanium metal,tonnes (metric),-97.834383,,,162,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,6,,2023-01-01 00:00:00,882,6,*|a,Production,germanium metal,,Estimates.|Including production of secondary metal.
109.537431,32.216659,China,,A,Production of germanium metal,CN,Germanium,Normal value,CHN,Germanium metal,tonnes (metric),109.537431,,,162,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/germanium,200,,2023-01-01 00:00:00,882,200,*,Production,germanium metal,,Estimates.
