x,y,bgs_statistic_type_trans,bgs_commodity_trans,data_precision_description,concat_figure_notes_text,country_trans,bgs_sub_commodity_trans,sdmx_code,country_iso2_code,erml_group,sdmx_translation,country_iso3_code,erml_commodity,units,year,pole_of_inaccessibility_longitude,erml_sub_commodity,concat_table_notes_code,yearbook_table_id,pole_of_inaccessibility_latitude,cgi_commodity_url,yearbook_table_trans,quantity,concat_table_notes_text,bgs_commodity_code,quantity_in_book_style,concat_figure_notes_code
102.186548,4.029745,Production,"magnesium metal, primary",,Estimates.,Malaysia,,A,MY,Magnesium,Normal value,MYS,"Magnesium, primary metal",tonnes (metric),2014-01-01 00:00:00,102.186548,,1|2,163,4.029745,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,2950,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,2950,*
128.0,36.0,Production,"magnesium metal, primary",,,Korea (Rep. of),,A,KR,Magnesium,Normal value,KOR,"Magnesium, primary metal",tonnes (metric),2014-01-01 00:00:00,128.000000,,1|2,163,36.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,3000,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,3000,
-97.834383,39.139831,Production,"magnesium metal, primary",,Estimates.,USA,,A,US,Magnesium,Normal value,USA,"Magnesium, primary metal",tonnes (metric),2014-01-01 00:00:00,-97.834383,,1|2,163,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,40000,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,40000,*
33.526313,39.351717,Production,"magnesium metal, primary",,Estimates.,Turkey,,A,TR,Magnesium,Normal value,TUR,"Magnesium, primary metal",tonnes (metric),2015-01-01 00:00:00,33.526313,,1|2,163,39.351717,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,100,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,100,*
109.537431,32.216659,Production,"magnesium metal, primary",,,China,,A,CN,Magnesium,Normal value,CHN,"Magnesium, primary metal",tonnes (metric),2015-01-01 00:00:00,109.537431,,1|2,163,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,859258,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,859258,
94.13658799999999,63.462201,Production,"magnesium metal, primary",,,Russia,,A,RU,Magnesium,Normal value,RUS,"Magnesium, primary metal",tonnes (metric),2015-01-01 00:00:00,94.136588,,1|2,163,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,12460,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,12460,
-97.834383,39.139831,Production,"magnesium metal, primary",,Estimates.,USA,,A,US,Magnesium,Normal value,USA,"Magnesium, primary metal",tonnes (metric),2015-01-01 00:00:00,-97.834383,,1|2,163,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,40000,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,40000,*
34.658280999999995,30.719482,Production,"magnesium metal, primary",,,Israel,,A,IL,Magnesium,Normal value,ISR,"Magnesium, primary metal",tonnes (metric),2015-01-01 00:00:00,34.658281,,1|2,163,30.719482,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,29708,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,29708,
102.186548,4.029745,Production,"magnesium metal, primary",,Estimates.,Malaysia,,A,MY,Magnesium,Normal value,MYS,"Magnesium, primary metal",tonnes (metric),2015-01-01 00:00:00,102.186548,,1|2,163,4.029745,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,1600,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,1600,*
128.0,36.0,Production,"magnesium metal, primary",,,Korea (Rep. of),,A,KR,Magnesium,Normal value,KOR,"Magnesium, primary metal",tonnes (metric),2015-01-01 00:00:00,128.000000,,1|2,163,36.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,3000,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,3000,
-49.028009999999995,-12.408957,Production,"magnesium metal, primary",,,Brazil,,A,BR,Magnesium,Normal value,BRA,"Magnesium, primary metal",tonnes (metric),2015-01-01 00:00:00,-49.028010,,1|2,163,-12.408957,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,15000,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,15000,
-49.028009999999995,-12.408957,Production,"magnesium metal, primary",,,Brazil,,A,BR,Magnesium,Normal value,BRA,"Magnesium, primary metal",tonnes (metric),2016-01-01 00:00:00,-49.028010,,1|2,163,-12.408957,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,15000,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,15000,
34.658280999999995,30.719482,Production,"magnesium metal, primary",,,Israel,,A,IL,Magnesium,Normal value,ISR,"Magnesium, primary metal",tonnes (metric),2016-01-01 00:00:00,34.658281,,1|2,163,30.719482,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,22548,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,22548,
33.526313,39.351717,Production,"magnesium metal, primary",,Estimates.,Turkey,,A,TR,Magnesium,Normal value,TUR,"Magnesium, primary metal",tonnes (metric),2016-01-01 00:00:00,33.526313,,1|2,163,39.351717,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,3750,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,3750,*
102.186548,4.029745,Production,"magnesium metal, primary",,Estimates.,Malaysia,,A,MY,Magnesium,Normal value,MYS,"Magnesium, primary metal",tonnes (metric),2016-01-01 00:00:00,102.186548,,1|2,163,4.029745,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,400,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,400,*
109.537431,32.216659,Production,"magnesium metal, primary",,,China,,A,CN,Magnesium,Normal value,CHN,"Magnesium, primary metal",tonnes (metric),2016-01-01 00:00:00,109.537431,,1|2,163,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,872768,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,872768,
-97.834383,39.139831,Production,"magnesium metal, primary",,Estimates.,USA,,A,US,Magnesium,Normal value,USA,"Magnesium, primary metal",tonnes (metric),2016-01-01 00:00:00,-97.834383,,1|2,163,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,40000,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,40000,*
128.0,36.0,Production,"magnesium metal, primary",,,Korea (Rep. of),,A,KR,Magnesium,Normal value,KOR,"Magnesium, primary metal",tonnes (metric),2016-01-01 00:00:00,128.000000,,1|2,163,36.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,3000,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,3000,
94.13658799999999,63.462201,Production,"magnesium metal, primary",,,Russia,,A,RU,Magnesium,Normal value,RUS,"Magnesium, primary metal",tonnes (metric),2016-01-01 00:00:00,94.136588,,1|2,163,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,14346,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,14346,
102.186548,4.029745,Production,"magnesium metal, primary",,Estimates.,Malaysia,,A,MY,Magnesium,Normal value,MYS,"Magnesium, primary metal",tonnes (metric),2017-01-01 00:00:00,102.186548,,1|2,163,4.029745,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,30,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,30,*
34.658280999999995,30.719482,Production,"magnesium metal, primary",,,Israel,,A,IL,Magnesium,Normal value,ISR,"Magnesium, primary metal",tonnes (metric),2017-01-01 00:00:00,34.658281,,1|2,163,30.719482,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,23000,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,23000,
33.526313,39.351717,Production,"magnesium metal, primary",,Estimates.,Turkey,,A,TR,Magnesium,Normal value,TUR,"Magnesium, primary metal",tonnes (metric),2017-01-01 00:00:00,33.526313,,1|2,163,39.351717,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,4000,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,4000,*
128.0,36.0,Production,"magnesium metal, primary",,,Korea (Rep. of),,A,KR,Magnesium,Normal value,KOR,"Magnesium, primary metal",tonnes (metric),2017-01-01 00:00:00,128.000000,,1|2,163,36.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,3000,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,3000,
94.13658799999999,63.462201,Production,"magnesium metal, primary",,,Russia,,A,RU,Magnesium,Normal value,RUS,"Magnesium, primary metal",tonnes (metric),2017-01-01 00:00:00,94.136588,,1|2,163,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,15593,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,15593,
-97.834383,39.139831,Production,"magnesium metal, primary",,Estimates.,USA,,A,US,Magnesium,Normal value,USA,"Magnesium, primary metal",tonnes (metric),2017-01-01 00:00:00,-97.834383,,1|2,163,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,30000,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,30000,*
109.537431,32.216659,Production,"magnesium metal, primary",,,China,,A,CN,Magnesium,Normal value,CHN,"Magnesium, primary metal",tonnes (metric),2017-01-01 00:00:00,109.537431,,1|2,163,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,904600,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,904600,
-49.028009999999995,-12.408957,Production,"magnesium metal, primary",,,Brazil,,A,BR,Magnesium,Normal value,BRA,"Magnesium, primary metal",tonnes (metric),2017-01-01 00:00:00,-49.028010,,1|2,163,-12.408957,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,15000,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,15000,
-49.028009999999995,-12.408957,Production,"magnesium metal, primary",,,Brazil,,A,BR,Magnesium,Normal value,BRA,"Magnesium, primary metal",tonnes (metric),2018-01-01 00:00:00,-49.028010,,1|2,163,-12.408957,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,15000,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,15000,
109.537431,32.216659,Production,"magnesium metal, primary",,,China,,A,CN,Magnesium,Normal value,CHN,"Magnesium, primary metal",tonnes (metric),2018-01-01 00:00:00,109.537431,,1|2,163,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,848079,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,848079,
128.0,36.0,Production,"magnesium metal, primary",,,Korea (Rep. of),,A,KR,Magnesium,Normal value,KOR,"Magnesium, primary metal",tonnes (metric),2018-01-01 00:00:00,128.000000,,1|2,163,36.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,110,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,110,
94.13658799999999,63.462201,Production,"magnesium metal, primary",,,Russia,,A,RU,Magnesium,Normal value,RUS,"Magnesium, primary metal",tonnes (metric),2018-01-01 00:00:00,94.136588,,1|2,163,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,15753,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,15753,
34.658280999999995,30.719482,Production,"magnesium metal, primary",,,Israel,,A,IL,Magnesium,Normal value,ISR,"Magnesium, primary metal",tonnes (metric),2018-01-01 00:00:00,34.658281,,1|2,163,30.719482,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,21100,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,21100,
33.526313,39.351717,Production,"magnesium metal, primary",,Estimates.,Turkey,,A,TR,Magnesium,Normal value,TUR,"Magnesium, primary metal",tonnes (metric),2018-01-01 00:00:00,33.526313,,1|2,163,39.351717,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,4500,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,4500,*
-97.834383,39.139831,Production,"magnesium metal, primary",,Estimates.,USA,,A,US,Magnesium,Normal value,USA,"Magnesium, primary metal",tonnes (metric),2018-01-01 00:00:00,-97.834383,,1|2,163,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,10000,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,10000,*
34.658280999999995,30.719482,Production,"magnesium metal, primary",,,Israel,,A,IL,Magnesium,Normal value,ISR,"Magnesium, primary metal",tonnes (metric),2019-01-01 00:00:00,34.658281,,1|2,163,30.719482,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,21350,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,21350,
-97.834383,39.139831,Production,"magnesium metal, primary",,Estimates.,USA,,A,US,Magnesium,Normal value,USA,"Magnesium, primary metal",tonnes (metric),2019-01-01 00:00:00,-97.834383,,1|2,163,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,11000,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,11000,*
128.0,36.0,Production,"magnesium metal, primary",Nil (nothing produced),,Korea (Rep. of),,A,KR,Magnesium,Normal Value,KOR,"Magnesium, primary metal",tonnes (metric),2019-01-01 00:00:00,128.000000,,1|2,163,36.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,0,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,-----,
109.537431,32.216659,Production,"magnesium metal, primary",,,China,,A,CN,Magnesium,Normal value,CHN,"Magnesium, primary metal",tonnes (metric),2019-01-01 00:00:00,109.537431,,1|2,163,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,969000,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,969000,
33.526313,39.351717,Production,"magnesium metal, primary",,Estimates.,Turkey,,A,TR,Magnesium,Normal value,TUR,"Magnesium, primary metal",tonnes (metric),2019-01-01 00:00:00,33.526313,,1|2,163,39.351717,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,4500,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,4500,*
94.13658799999999,63.462201,Production,"magnesium metal, primary",,,Russia,,A,RU,Magnesium,Normal value,RUS,"Magnesium, primary metal",tonnes (metric),2019-01-01 00:00:00,94.136588,,1|2,163,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,15336,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,15336,
-49.028009999999995,-12.408957,Production,"magnesium metal, primary",,,Brazil,,A,BR,Magnesium,Normal value,BRA,"Magnesium, primary metal",tonnes (metric),2019-01-01 00:00:00,-49.028010,,1|2,163,-12.408957,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,22000,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,22000,
-49.028009999999995,-12.408957,Production,"magnesium metal, primary",,,Brazil,,A,BR,Magnesium,Normal value,BRA,"Magnesium, primary metal",tonnes (metric),2020-01-01 00:00:00,-49.028010,,1|2,163,-12.408957,http://resource.geosciml.org/classifier/cgi/commodity-code/magnesium,Production of primary magnesium metal,20000,"In addition, substantial quantities of magnesium compounds are produced by, used and recycled within the process of titanium sponge production. It is believed this relates to the mineral carnallite and/or secondary magnesium chloride compounds.|Magnesium used within the process of titanium sponge production is not marketed as primary magnesium metal and is therefore excluded from this table. Annual quantities are likely to be approximately: Russia 50,000 t, Kazakhstan 10,000 t, Ukraine 10,000 t",923,20000,
