x,y,country_iso3_code,erml_commodity,units,pole_of_inaccessibility_longitude,erml_sub_commodity,concat_table_notes_code,year,pole_of_inaccessibility_latitude,cgi_commodity_url,yearbook_table_id,quantity,concat_table_notes_text,yearbook_table_trans,bgs_commodity_code,quantity_in_book_style,concat_figure_notes_code,bgs_statistic_type_trans,bgs_commodity_trans,data_precision_description,concat_figure_notes_text,country_trans,bgs_sub_commodity_trans,sdmx_code,country_iso2_code,erml_group,sdmx_translation
127.0,40.0,PRK,Graphite,tonnes (metric),127.000000,,1|2,2001-01-01 00:00:00,40.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,25000,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,25000,*,Production,graphite,,Estimates.,"Korea, Dem. P.R. of",,A,KP,Graphite,Normal value
109.537431,32.216659,CHN,Graphite,tonnes (metric),109.537431,,1|2,2001-01-01 00:00:00,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,1700000,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,1700000,d,Production,graphite,,Including flake graphite.,China,,A,CN,Graphite,Normal value
-101.933344,23.629557,MEX,Graphite,tonnes (metric),-101.933344,,1|2,2001-01-01 00:00:00,23.629557,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,21442,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,21442,,Production,graphite,,,Mexico,,A,MX,Graphite,Normal value
128.0,36.0,KOR,Graphite,tonnes (metric),128.000000,,1|2,2001-01-01 00:00:00,36.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,238,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,238,,Production,graphite,,,Korea (Rep. of),,A,KR,Graphite,Normal value
94.13658799999999,63.462201,RUS,Graphite,tonnes (metric),94.136588,,1|2,2001-01-01 00:00:00,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,16563,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,16563,,Production,graphite,,,Russia,,A,RU,Graphite,Normal value
9.669879,51.08851,DEU,Graphite,tonnes (metric),9.669879,,1|2,2001-01-01 00:00:00,51.088510,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,3190,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,3190,,Production,graphite,,,Germany,,A,DE,Graphite,Normal value
18.043765,65.542091,SWE,Graphite,tonnes (metric),18.043765,,1|2,2001-01-01 00:00:00,65.542091,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,1035,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,1035,,Production,graphite,,,Sweden,,A,SE,Graphite,Normal value
46.863413,-18.771091,MDG,Graphite,tonnes (metric),46.863413,,1|2,2001-01-01 00:00:00,-18.771091,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,12580,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,12580,,Production,graphite,,,Madagascar,,A,MG,Graphite,Normal value
29.851884,-19.002536,ZWE,Graphite,tonnes (metric),29.851884,,1|2,2001-01-01 00:00:00,-19.002536,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,11837,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,11837,,Production,graphite,,,Zimbabwe,,A,ZW,Graphite,Normal value
9.669879,51.08851,DEU,Graphite,tonnes (metric),9.669879,,1|2,2002-01-01 00:00:00,51.088510,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,3312,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,3312,,Production,graphite,,,Germany,,A,DE,Graphite,Normal value
-101.933344,23.629557,MEX,Graphite,tonnes (metric),-101.933344,,1|2,2002-01-01 00:00:00,23.629557,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,14065,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,14065,,Production,graphite,,,Mexico,,A,MX,Graphite,Normal value
127.0,40.0,PRK,Graphite,tonnes (metric),127.000000,,1|2,2002-01-01 00:00:00,40.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,25000,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,25000,*,Production,graphite,,Estimates.,"Korea, Dem. P.R. of",,A,KP,Graphite,Normal value
29.851884,-19.002536,ZWE,Graphite,tonnes (metric),29.851884,,1|2,2002-01-01 00:00:00,-19.002536,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,9700,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,9700,,Production,graphite,,,Zimbabwe,,A,ZW,Graphite,Normal value
109.537431,32.216659,CHN,Graphite,tonnes (metric),109.537431,,1|2,2002-01-01 00:00:00,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,1320000,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,1320000,d,Production,graphite,,Including flake graphite.,China,,A,CN,Graphite,Normal value
94.13658799999999,63.462201,RUS,Graphite,tonnes (metric),94.136588,,1|2,2002-01-01 00:00:00,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,14241,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,14241,,Production,graphite,,,Russia,,A,RU,Graphite,Normal value
128.0,36.0,KOR,Graphite,tonnes (metric),128.000000,,1|2,2002-01-01 00:00:00,36.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,94,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,94,,Production,graphite,,,Korea (Rep. of),,A,KR,Graphite,Normal value
-119.677633,59.205383999999995,CAN,Graphite,tonnes (metric),-119.677633,,1|2,2002-01-01 00:00:00,59.205384,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,15039,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,15039,,Production,graphite,,,Canada,,A,CA,Graphite,Normal value
79.282538,22.642556,IND,Graphite,tonnes (metric),79.282538,,1|2,2002-01-01 00:00:00,22.642556,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,106060,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,106060,a|c,Production,graphite,,Crude.|Years ended 31 March following that stated.,India,,A,IN,Graphite,Normal value
16.0,50.0,CZE,Graphite,tonnes (metric),16.000000,,1|2,2002-01-01 00:00:00,50.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,16000,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,16000,,Production,graphite,,,Czech Republic,,A,CZ,Graphite,Normal value
-49.028009999999995,-12.408957,BRA,Graphite,tonnes (metric),-49.028010,,1|2,2002-01-01 00:00:00,-12.408957,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,60922,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,60922,b,Production,graphite,,Including beneficiated and directly shipped material.,Brazil,,A,BR,Graphite,Normal value
31.971487999999997,49.685680999999995,UKR,Graphite,tonnes (metric),31.971488,,1|2,2002-01-01 00:00:00,49.685681,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,9400,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,9400,,Production,graphite,,,Ukraine,,A,UA,Graphite,Normal value
46.863413,-18.771091,MDG,Graphite,tonnes (metric),46.863413,,1|2,2002-01-01 00:00:00,-18.771091,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,7522,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,7522,,Production,graphite,,,Madagascar,,A,MG,Graphite,Normal value
33.526313,39.351717,TUR,Graphite,tonnes (metric),33.526313,,1|2,2002-01-01 00:00:00,39.351717,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,1393,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,1393,,Production,graphite,,,Turkey,,A,TR,Graphite,Normal value
80.793549,7.020493,LKA,Graphite,tonnes (metric),80.793549,,1|2,2002-01-01 00:00:00,7.020493,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,3619,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,3619,,Production,graphite,,,Sri Lanka,,A,LK,Graphite,Normal value
10.262436,61.687073999999996,NOR,Graphite,tonnes (metric),10.262436,,1|2,2002-01-01 00:00:00,61.687074,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,8600,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,8600,,Production,graphite,,,Norway,,A,NO,Graphite,Normal value
24.972941,45.853463999999995,ROU,Graphite,tonnes (metric),24.972941,,1|2,2002-01-01 00:00:00,45.853464,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,1001,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,1001,,Production,graphite,,,Romania,,A,RO,Graphite,Normal value
24.972941,45.853463999999995,ROU,Graphite,tonnes (metric),24.972941,,1|2,2003-01-01 00:00:00,45.853464,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,1014,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,1014,,Production,graphite,,,Romania,,A,RO,Graphite,Normal value
31.971487999999997,49.685680999999995,UKR,Graphite,tonnes (metric),31.971488,,1|2,2003-01-01 00:00:00,49.685681,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,11000,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,11000,,Production,graphite,,,Ukraine,,A,UA,Graphite,Normal value
46.863413,-18.771091,MDG,Graphite,tonnes (metric),46.863413,,1|2,2003-01-01 00:00:00,-18.771091,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,2170,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,2170,,Production,graphite,,,Madagascar,,A,MG,Graphite,Normal value
10.262436,61.687073999999996,NOR,Graphite,tonnes (metric),10.262436,,1|2,2003-01-01 00:00:00,61.687074,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,1000,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,1000,,Production,graphite,,,Norway,,A,NO,Graphite,Normal value
33.526313,39.351717,TUR,Graphite,tonnes (metric),33.526313,,1|2,2003-01-01 00:00:00,39.351717,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,942,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,942,,Production,graphite,,,Turkey,,A,TR,Graphite,Normal value
80.793549,7.020493,LKA,Graphite,tonnes (metric),80.793549,,1|2,2003-01-01 00:00:00,7.020493,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,3387,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,3387,,Production,graphite,,,Sri Lanka,,A,LK,Graphite,Normal value
29.851884,-19.002536,ZWE,Graphite,tonnes (metric),29.851884,,1|2,2003-01-01 00:00:00,-19.002536,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,6280,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,6280,,Production,graphite,,,Zimbabwe,,A,ZW,Graphite,Normal value
9.669879,51.08851,DEU,Graphite,tonnes (metric),9.669879,,1|2,2003-01-01 00:00:00,51.088510,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,2840,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,2840,,Production,graphite,,,Germany,,A,DE,Graphite,Normal value
127.0,40.0,PRK,Graphite,tonnes (metric),127.000000,,1|2,2003-01-01 00:00:00,40.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,25000,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,25000,*,Production,graphite,,Estimates.,"Korea, Dem. P.R. of",,A,KP,Graphite,Normal value
-101.933344,23.629557,MEX,Graphite,tonnes (metric),-101.933344,,1|2,2003-01-01 00:00:00,23.629557,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,8730,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,8730,,Production,graphite,,,Mexico,,A,MX,Graphite,Normal value
128.0,36.0,KOR,Graphite,tonnes (metric),128.000000,,1|2,2003-01-01 00:00:00,36.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,58,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,58,,Production,graphite,,,Korea (Rep. of),,A,KR,Graphite,Normal value
109.537431,32.216659,CHN,Graphite,tonnes (metric),109.537431,,1|2,2003-01-01 00:00:00,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,1400000,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,1400000,d,Production,graphite,,Including flake graphite.,China,,A,CN,Graphite,Normal value
94.13658799999999,63.462201,RUS,Graphite,tonnes (metric),94.136588,,1|2,2003-01-01 00:00:00,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,12780,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,12780,,Production,graphite,,,Russia,,A,RU,Graphite,Normal value
16.0,50.0,CZE,Graphite,tonnes (metric),16.000000,,1|2,2003-01-01 00:00:00,50.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,9000,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,9000,,Production,graphite,,,Czech Republic,,A,CZ,Graphite,Normal value
-49.028009999999995,-12.408957,BRA,Graphite,tonnes (metric),-49.028010,,1|2,2003-01-01 00:00:00,-12.408957,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,70739,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,70739,b,Production,graphite,,Including beneficiated and directly shipped material.,Brazil,,A,BR,Graphite,Normal value
-119.677633,59.205383999999995,CAN,Graphite,tonnes (metric),-119.677633,,1|2,2003-01-01 00:00:00,59.205384,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,12500,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,12500,,Production,graphite,,,Canada,,A,CA,Graphite,Normal value
79.282538,22.642556,IND,Graphite,tonnes (metric),79.282538,,1|2,2003-01-01 00:00:00,22.642556,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,87207,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,87207,a|c,Production,graphite,,Crude.|Years ended 31 March following that stated.,India,,A,IN,Graphite,Normal value
16.0,50.0,CZE,Graphite,tonnes (metric),16.000000,,1|2,2004-01-01 00:00:00,50.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,5000,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,5000,,Production,graphite,,,Czech Republic,,A,CZ,Graphite,Normal value
79.282538,22.642556,IND,Graphite,tonnes (metric),79.282538,,1|2,2004-01-01 00:00:00,22.642556,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,108150,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,108150,a|c,Production,graphite,,Crude.|Years ended 31 March following that stated.,India,,A,IN,Graphite,Normal value
-119.677633,59.205383999999995,CAN,Graphite,tonnes (metric),-119.677633,,1|2,2004-01-01 00:00:00,59.205384,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,15000,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,15000,*,Production,graphite,,Estimates.,Canada,,A,CA,Graphite,Normal value
-49.028009999999995,-12.408957,BRA,Graphite,tonnes (metric),-49.028010,,1|2,2004-01-01 00:00:00,-12.408957,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,76332,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,76332,b,Production,graphite,,Including beneficiated and directly shipped material.,Brazil,,A,BR,Graphite,Normal value
33.526313,39.351717,TUR,Graphite,tonnes (metric),33.526313,,1|2,2004-01-01 00:00:00,39.351717,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,1000,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,1000,*,Production,graphite,,Estimates.,Turkey,,A,TR,Graphite,Normal value
46.863413,-18.771091,MDG,Graphite,tonnes (metric),46.863413,,1|2,2004-01-01 00:00:00,-18.771091,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,7770,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,7770,,Production,graphite,,,Madagascar,,A,MG,Graphite,Normal value
80.793549,7.020493,LKA,Graphite,tonnes (metric),80.793549,,1|2,2004-01-01 00:00:00,7.020493,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,5374,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,5374,,Production,graphite,,,Sri Lanka,,A,LK,Graphite,Normal value
31.971487999999997,49.685680999999995,UKR,Graphite,tonnes (metric),31.971488,,1|2,2004-01-01 00:00:00,49.685681,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,10960,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,10960,,Production,graphite,,,Ukraine,,A,UA,Graphite,Normal value
10.262436,61.687073999999996,NOR,Graphite,tonnes (metric),10.262436,,1|2,2004-01-01 00:00:00,61.687074,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,6000,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,6000,,Production,graphite,,,Norway,,A,NO,Graphite,Normal value
24.972941,45.853463999999995,ROU,Graphite,tonnes (metric),24.972941,,1|2,2004-01-01 00:00:00,45.853464,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,395,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,395,,Production,graphite,,,Romania,,A,RO,Graphite,Normal value
-101.933344,23.629557,MEX,Graphite,tonnes (metric),-101.933344,,1|2,2004-01-01 00:00:00,23.629557,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,14769,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,14769,,Production,graphite,,,Mexico,,A,MX,Graphite,Normal value
109.537431,32.216659,CHN,Graphite,tonnes (metric),109.537431,,1|2,2004-01-01 00:00:00,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,1450000,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,1450000,d,Production,graphite,,Including flake graphite.,China,,A,CN,Graphite,Normal value
9.669879,51.08851,DEU,Graphite,tonnes (metric),9.669879,,1|2,2004-01-01 00:00:00,51.088510,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,3155,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,3155,,Production,graphite,,,Germany,,A,DE,Graphite,Normal value
127.0,40.0,PRK,Graphite,tonnes (metric),127.000000,,1|2,2004-01-01 00:00:00,40.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,30000,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,30000,*,Production,graphite,,Estimates.,"Korea, Dem. P.R. of",,A,KP,Graphite,Normal value
128.0,36.0,KOR,Graphite,tonnes (metric),128.000000,,1|2,2004-01-01 00:00:00,36.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,247,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,247,,Production,graphite,,,Korea (Rep. of),,A,KR,Graphite,Normal value
94.13658799999999,63.462201,RUS,Graphite,tonnes (metric),94.136588,,1|2,2004-01-01 00:00:00,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,13550,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,13550,,Production,graphite,,,Russia,,A,RU,Graphite,Normal value
29.851884,-19.002536,ZWE,Graphite,tonnes (metric),29.851884,,1|2,2004-01-01 00:00:00,-19.002536,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,10267,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,10267,,Production,graphite,,,Zimbabwe,,A,ZW,Graphite,Normal value
109.537431,32.216659,CHN,Graphite,tonnes (metric),109.537431,,1|2,2005-01-01 00:00:00,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,1650000,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,1650000,d,Production,graphite,,Including flake graphite.,China,,A,CN,Graphite,Normal value
9.669879,51.08851,DEU,Graphite,tonnes (metric),9.669879,,1|2,2005-01-01 00:00:00,51.088510,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,2638,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,2638,,Production,graphite,,,Germany,,A,DE,Graphite,Normal value
94.13658799999999,63.462201,RUS,Graphite,tonnes (metric),94.136588,,1|2,2005-01-01 00:00:00,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,14000,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,14000,*,Production,graphite,,Estimates.,Russia,,A,RU,Graphite,Normal value
128.0,36.0,KOR,Graphite,tonnes (metric),128.000000,,1|2,2005-01-01 00:00:00,36.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,39,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,39,,Production,graphite,,,Korea (Rep. of),,A,KR,Graphite,Normal value
-101.933344,23.629557,MEX,Graphite,tonnes (metric),-101.933344,,1|2,2005-01-01 00:00:00,23.629557,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,12357,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,12357,,Production,graphite,,,Mexico,,A,MX,Graphite,Normal value
127.0,40.0,PRK,Graphite,tonnes (metric),127.000000,,1|2,2005-01-01 00:00:00,40.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,30000,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,30000,*,Production,graphite,,Estimates.,"Korea, Dem. P.R. of",,A,KP,Graphite,Normal value
29.851884,-19.002536,ZWE,Graphite,tonnes (metric),29.851884,,1|2,2005-01-01 00:00:00,-19.002536,http://resource.geosciml.org/classifier/cgi/commodity-code/graphite,60,6177,"In addition to the countries listed, Egypt, Namibia and the USA are believed to produce graphite|This table includes all forms of amorphous and crystalline graphite but excludes synthetic material",Production of graphite,652,6177,,Production,graphite,,,Zimbabwe,,A,ZW,Graphite,Normal value
