mineral,stage,hs_code_queried,hs_description,period,reporterCode,reporterISO,reporterDesc,partnerCode,partnerISO,partnerDesc,flowCode,flowDesc,cmdCode,cmdDesc,primaryValue,netWgt,grossWgt,qty,qtyUnitAbbr,cifvalue,fobvalue
nickel,primary,260400,Nickel ores and concentrates,2005,36,AUS,Australia,842,USA,USA,M,Import,260400,Nickel ores and concentrates,219.0,1.0,,1.0,kg,,219.0
nickel,primary,260400,Nickel ores and concentrates,2005,40,AUT,Austria,0,W00,World,M,Import,260400,Nickel ores and concentrates,306924.0,23600.0,,23600.0,kg,306924.0,
nickel,primary,260400,Nickel ores and concentrates,2005,40,AUT,Austria,276,DEU,Germany,M,Import,260400,Nickel ores and concentrates,306924.0,23600.0,,23600.0,kg,306924.0,
nickel,primary,260400,Nickel ores and concentrates,2005,56,BEL,Belgium,0,W00,World,M,Import,260400,Nickel ores and concentrates,483502.0,2357750.0,,2357750.0,kg,483502.0,
nickel,primary,260400,Nickel ores and concentrates,2005,56,BEL,Belgium,40,AUT,Austria,M,Import,260400,Nickel ores and concentrates,18615.0,1500.0,,1500.0,kg,18615.0,
nickel,primary,260400,Nickel ores and concentrates,2005,56,BEL,Belgium,251,FRA,France,M,Import,260400,Nickel ores and concentrates,44698.0,3512.0,,3512.0,kg,44698.0,
nickel,primary,260400,Nickel ores and concentrates,2005,56,BEL,Belgium,276,DEU,Germany,M,Import,260400,Nickel ores and concentrates,54147.0,3817.0,,3817.0,kg,54147.0,
nickel,primary,260400,Nickel ores and concentrates,2005,56,BEL,Belgium,360,IDN,Indonesia,M,Import,260400,Nickel ores and concentrates,66154.0,81705.0,,81705.0,kg,66154.0,
nickel,primary,260400,Nickel ores and concentrates,2005,56,BEL,Belgium,372,IRL,Ireland,M,Import,260400,Nickel ores and concentrates,8652.0,697.0,,697.0,kg,8652.0,
nickel,primary,260400,Nickel ores and concentrates,2005,56,BEL,Belgium,458,MYS,Malaysia,M,Import,260400,Nickel ores and concentrates,81027.0,27450.0,,27450.0,kg,81027.0,
nickel,primary,260400,Nickel ores and concentrates,2005,56,BEL,Belgium,528,NLD,Netherlands,M,Import,260400,Nickel ores and concentrates,32677.0,2156339.0,,2156339.0,kg,32677.0,
nickel,primary,260400,Nickel ores and concentrates,2005,56,BEL,Belgium,826,GBR,United Kingdom,M,Import,260400,Nickel ores and concentrates,51121.0,14788.0,,14788.0,kg,51121.0,
nickel,primary,260400,Nickel ores and concentrates,2005,56,BEL,Belgium,842,USA,USA,M,Import,260400,Nickel ores and concentrates,126412.0,67942.0,,67942.0,kg,126412.0,
nickel,primary,260400,Nickel ores and concentrates,2005,68,BOL,Bolivia (Plurinational State of),0,W00,World,M,Import,260400,Nickel ores and concentrates,2047.0,0.0,167.0,0.0,N/A,2047.0,1964.0
nickel,primary,260400,Nickel ores and concentrates,2005,68,BOL,Bolivia (Plurinational State of),408,PRK,Dem. People's Rep. of Korea,M,Import,260400,Nickel ores and concentrates,2047.0,0.0,167.0,0.0,N/A,2047.0,1964.0
nickel,primary,260400,Nickel ores and concentrates,2005,70,BIH,Bosnia Herzegovina,0,W00,World,M,Import,260400,Nickel ores and concentrates,42435.0,2654.0,,2654.0,kg,42435.0,
nickel,primary,260400,Nickel ores and concentrates,2005,70,BIH,Bosnia Herzegovina,380,ITA,Italy,M,Import,260400,Nickel ores and concentrates,42435.0,2654.0,,2654.0,kg,42435.0,
nickel,primary,260400,Nickel ores and concentrates,2005,72,BWA,Botswana,0,W00,World,M,Import,260400,Nickel ores and concentrates,59729971.0,38306800.0,,38306800.0,kg,59729971.0,
nickel,primary,260400,Nickel ores and concentrates,2005,72,BWA,Botswana,710,ZAF,South Africa,M,Import,260400,Nickel ores and concentrates,59729971.0,38306800.0,,38306800.0,kg,59729971.0,
nickel,primary,260400,Nickel ores and concentrates,2005,76,BRA,Brazil,0,W00,World,M,Import,260400,Nickel ores and concentrates,31633.0,63989.709,0.0,63989.709,kg,31633.0,29653.0
nickel,primary,260400,Nickel ores and concentrates,2005,76,BRA,Brazil,484,MEX,Mexico,M,Import,260400,Nickel ores and concentrates,31002.0,63916.0,0.0,63916.0,kg,31002.0,29027.0
nickel,primary,260400,Nickel ores and concentrates,2005,76,BRA,Brazil,724,ESP,Spain,M,Import,260400,Nickel ores and concentrates,574.0,10.0,0.0,10.0,kg,574.0,573.0
nickel,primary,260400,Nickel ores and concentrates,2005,76,BRA,Brazil,842,USA,USA,M,Import,260400,Nickel ores and concentrates,57.0,63.709,0.0,63.709,kg,57.0,53.0
nickel,primary,260400,Nickel ores and concentrates,2005,8,ALB,Albania,0,W00,World,X,Export,260400,Nickel ores and concentrates,3982.0,802788.0,,802788.0,kg,,3982.0
nickel,primary,260400,Nickel ores and concentrates,2005,8,ALB,Albania,300,GRC,Greece,X,Export,260400,Nickel ores and concentrates,240.0,49430.0,,49430.0,kg,,240.0
nickel,primary,260400,Nickel ores and concentrates,2005,8,ALB,Albania,807,MKD,North Macedonia,X,Export,260400,Nickel ores and concentrates,3742.0,753358.0,,753358.0,kg,,3742.0
nickel,primary,260400,Nickel ores and concentrates,2005,36,AUS,Australia,0,W00,World,X,Export,260400,Nickel ores and concentrates,514163701.0,348367345.0,,348367345.0,kg,,514163701.0
nickel,primary,260400,Nickel ores and concentrates,2005,36,AUS,Australia,124,CAN,Canada,X,Export,260400,Nickel ores and concentrates,188162477.0,100459795.0,,100459795.0,kg,,188162477.0
nickel,primary,260400,Nickel ores and concentrates,2005,36,AUS,Australia,156,CHN,China,X,Export,260400,Nickel ores and concentrates,113066040.0,125228810.0,,125228810.0,kg,,113066040.0
nickel,primary,260400,Nickel ores and concentrates,2005,36,AUS,Australia,170,COL,Colombia,X,Export,260400,Nickel ores and concentrates,35874.0,42680.0,,42680.0,kg,,35874.0
nickel,primary,260400,Nickel ores and concentrates,2005,36,AUS,Australia,246,FIN,Finland,X,Export,260400,Nickel ores and concentrates,212899311.0,122636060.0,,122636060.0,kg,,212899311.0
nickel,primary,260400,Nickel ores and concentrates,2005,48,BHR,Bahrain,0,W00,World,X,Export,260400,Nickel ores and concentrates,12348.0,15000.0,,15000.0,kg,,12348.0
nickel,primary,260400,Nickel ores and concentrates,2005,48,BHR,Bahrain,276,DEU,Germany,X,Export,260400,Nickel ores and concentrates,12348.0,15000.0,,15000.0,kg,,12348.0
nickel,primary,260400,Nickel ores and concentrates,2005,56,BEL,Belgium,0,W00,World,X,Export,260400,Nickel ores and concentrates,417586.0,852893.0,,852893.0,kg,,417586.0
nickel,primary,260400,Nickel ores and concentrates,2005,56,BEL,Belgium,276,DEU,Germany,X,Export,260400,Nickel ores and concentrates,19973.0,104072.0,,104072.0,kg,,19973.0
nickel,primary,260400,Nickel ores and concentrates,2005,56,BEL,Belgium,528,NLD,Netherlands,X,Export,260400,Nickel ores and concentrates,210988.0,96576.0,,96576.0,kg,,210988.0
nickel,primary,260400,Nickel ores and concentrates,2005,56,BEL,Belgium,702,SGP,Singapore,X,Export,260400,Nickel ores and concentrates,186625.0,652245.0,,652245.0,kg,,186625.0
nickel,primary,260400,Nickel ores and concentrates,2005,72,BWA,Botswana,0,W00,World,X,Export,260400,Nickel ores and concentrates,1863.0,27066.0,,27066.0,kg,,1863.0
nickel,primary,260400,Nickel ores and concentrates,2005,72,BWA,Botswana,710,ZAF,South Africa,X,Export,260400,Nickel ores and concentrates,1863.0,27066.0,,27066.0,kg,,1863.0
nickel,primary,260400,Nickel ores and concentrates,2005,76,BRA,Brazil,0,W00,World,X,Export,260400,Nickel ores and concentrates,298.0,34.0,0.0,34.0,kg,,298.0
nickel,primary,260400,Nickel ores and concentrates,2005,76,BRA,Brazil,68,BOL,Bolivia (Plurinational State of),X,Export,260400,Nickel ores and concentrates,142.0,15.0,0.0,15.0,kg,,142.0
nickel,primary,260400,Nickel ores and concentrates,2005,76,BRA,Brazil,124,CAN,Canada,X,Export,260400,Nickel ores and concentrates,156.0,19.0,0.0,19.0,kg,,156.0
nickel,primary,260400,Nickel ores and concentrates,2005,124,CAN,Canada,0,W00,World,M,Import,260400,Nickel ores and concentrates,260729983.0,19599066.0,,19599066.0,kg,,260729983.0
nickel,primary,260400,Nickel ores and concentrates,2005,124,CAN,Canada,36,AUS,Australia,M,Import,260400,Nickel ores and concentrates,197398803.0,12965367.0,,12965367.0,kg,,197398803.0
nickel,primary,260400,Nickel ores and concentrates,2005,124,CAN,Canada,246,FIN,Finland,M,Import,260400,Nickel ores and concentrates,13.0,1.0,,1.0,kg,,13.0
nickel,primary,260400,Nickel ores and concentrates,2005,124,CAN,Canada,710,ZAF,South Africa,M,Import,260400,Nickel ores and concentrates,63316728.0,6633676.0,,6633676.0,kg,,63316728.0
nickel,primary,260400,Nickel ores and concentrates,2005,124,CAN,Canada,842,USA,USA,M,Import,260400,Nickel ores and concentrates,14439.0,22.0,,22.0,kg,,14439.0
nickel,primary,260400,Nickel ores and concentrates,2005,152,CHL,Chile,0,W00,World,M,Import,260400,Nickel ores and concentrates,4208.52,1520.0,0.0,1520.0,kg,4208.52,173.5
nickel,primary,260400,Nickel ores and concentrates,2005,152,CHL,Chile,170,COL,Colombia,M,Import,260400,Nickel ores and concentrates,4208.52,1520.0,0.0,1520.0,kg,4208.52,173.5
nickel,primary,260400,Nickel ores and concentrates,2005,156,CHN,China,0,W00,World,M,Import,260400,Nickel ores and concentrates,174186668.0,483759519.0,,483759519.0,kg,174186668.0,
nickel,primary,260400,Nickel ores and concentrates,2005,156,CHN,China,36,AUS,Australia,M,Import,260400,Nickel ores and concentrates,112509147.0,112656832.0,,112656832.0,kg,112509147.0,
nickel,primary,260400,Nickel ores and concentrates,2005,156,CHN,China,104,MMR,Myanmar,M,Import,260400,Nickel ores and concentrates,544.0,3752.0,,3752.0,kg,544.0,
nickel,primary,260400,Nickel ores and concentrates,2005,156,CHN,China,124,CAN,Canada,M,Import,260400,Nickel ores and concentrates,3447128.0,4989222.0,,4989222.0,kg,3447128.0,
nickel,primary,260400,Nickel ores and concentrates,2005,156,CHN,China,192,CUB,Cuba,M,Import,260400,Nickel ores and concentrates,1218450.0,308000.0,,308000.0,kg,1218450.0,
nickel,primary,260400,Nickel ores and concentrates,2005,156,CHN,China,360,IDN,Indonesia,M,Import,260400,Nickel ores and concentrates,1468.0,268.0,,268.0,kg,1468.0,
nickel,primary,260400,Nickel ores and concentrates,2005,156,CHN,China,392,JPN,Japan,M,Import,260400,Nickel ores and concentrates,35272.0,20507.0,,20507.0,kg,35272.0,
nickel,primary,260400,Nickel ores and concentrates,2005,156,CHN,China,408,PRK,Dem. People's Rep. of Korea,M,Import,260400,Nickel ores and concentrates,7216.0,11020.0,,11020.0,kg,7216.0,
nickel,primary,260400,Nickel ores and concentrates,2005,156,CHN,China,410,KOR,Rep. of Korea,M,Import,260400,Nickel ores and concentrates,51584.0,120000.0,,120000.0,kg,51584.0,
nickel,primary,260400,Nickel ores and concentrates,2005,156,CHN,China,490,S19,"Other Asia, nes",M,Import,260400,Nickel ores and concentrates,18447.0,83600.0,,83600.0,kg,18447.0,
nickel,primary,260400,Nickel ores and concentrates,2005,156,CHN,China,608,PHL,Philippines,M,Import,260400,Nickel ores and concentrates,7487701.0,264675376.0,,264675376.0,kg,7487701.0,
nickel,primary,260400,Nickel ores and concentrates,2005,156,CHN,China,704,VNM,Viet Nam,M,Import,260400,Nickel ores and concentrates,87930.0,52900.0,,52900.0,kg,87930.0,
nickel,primary,260400,Nickel ores and concentrates,2005,156,CHN,China,710,ZAF,South Africa,M,Import,260400,Nickel ores and concentrates,247900.0,420506.0,,420506.0,kg,247900.0,
nickel,primary,260400,Nickel ores and concentrates,2005,156,CHN,China,724,ESP,Spain,M,Import,260400,Nickel ores and concentrates,42357929.0,78678968.0,,78678968.0,kg,42357929.0,
nickel,primary,260400,Nickel ores and concentrates,2005,156,CHN,China,800,UGA,Uganda,M,Import,260400,Nickel ores and concentrates,110548.0,82640.0,,82640.0,kg,110548.0,
nickel,primary,260400,Nickel ores and concentrates,2005,156,CHN,China,842,USA,USA,M,Import,260400,Nickel ores and concentrates,6605404.0,21655928.0,,21655928.0,kg,6605404.0,
nickel,primary,260400,Nickel ores and concentrates,2005,170,COL,Colombia,0,W00,World,M,Import,260400,Nickel ores and concentrates,39828.0,39002.0,,39002.0,kg,39828.0,
nickel,primary,260400,Nickel ores and concentrates,2005,170,COL,Colombia,36,AUS,Australia,M,Import,260400,Nickel ores and concentrates,35531.0,35757.0,,35757.0,kg,35531.0,
nickel,primary,260400,Nickel ores and concentrates,2005,170,COL,Colombia,124,CAN,Canada,M,Import,260400,Nickel ores and concentrates,686.0,1205.0,,1205.0,kg,686.0,
nickel,primary,260400,Nickel ores and concentrates,2005,170,COL,Colombia,792,TUR,Türkiye,M,Import,260400,Nickel ores and concentrates,3574.0,2040.0,,2040.0,kg,3574.0,
nickel,primary,260400,Nickel ores and concentrates,2005,170,COL,Colombia,842,USA,USA,M,Import,260400,Nickel ores and concentrates,37.0,,,0.0,kg,37.0,
nickel,primary,260400,Nickel ores and concentrates,2005,203,CZE,Czechia,0,W00,World,M,Import,260400,Nickel ores and concentrates,104788.0,8060.0,,8060.0,kg,,104788.0
nickel,primary,260400,Nickel ores and concentrates,2005,203,CZE,Czechia,276,DEU,Germany,M,Import,260400,Nickel ores and concentrates,6123.0,250.0,,250.0,kg,,6123.0
nickel,primary,260400,Nickel ores and concentrates,2005,203,CZE,Czechia,528,NLD,Netherlands,M,Import,260400,Nickel ores and concentrates,98665.0,7810.0,,7810.0,kg,,98665.0
nickel,primary,260400,Nickel ores and concentrates,2005,124,CAN,Canada,0,W00,World,X,Export,260400,Nickel ores and concentrates,395906.0,218433.0,,218433.0,kg,,395906.0
nickel,primary,260400,Nickel ores and concentrates,2005,124,CAN,Canada,36,AUS,Australia,X,Export,260400,Nickel ores and concentrates,826.0,395.0,,395.0,kg,,826.0
nickel,primary,260400,Nickel ores and concentrates,2005,124,CAN,Canada,156,CHN,China,X,Export,260400,Nickel ores and concentrates,315499.0,181782.0,,181782.0,kg,,315499.0
nickel,primary,260400,Nickel ores and concentrates,2005,124,CAN,Canada,246,FIN,Finland,X,Export,260400,Nickel ores and concentrates,15223.0,20152.0,,20152.0,kg,,15223.0
nickel,primary,260400,Nickel ores and concentrates,2005,124,CAN,Canada,842,USA,USA,X,Export,260400,Nickel ores and concentrates,64357.0,16104.0,,16104.0,kg,,64357.0
nickel,primary,260400,Nickel ores and concentrates,2005,144,LKA,Sri Lanka,0,W00,World,X,Export,260400,Nickel ores and concentrates,5065.0,20000.0,,20000.0,kg,,5065.0
nickel,primary,260400,Nickel ores and concentrates,2005,144,LKA,Sri Lanka,586,PAK,Pakistan,X,Export,260400,Nickel ores and concentrates,5065.0,20000.0,,20000.0,kg,,5065.0
nickel,primary,260400,Nickel ores and concentrates,2005,170,COL,Colombia,0,W00,World,X,Export,260400,Nickel ores and concentrates,88.0,480.0,,480.0,kg,,88.0
nickel,primary,260400,Nickel ores and concentrates,2005,170,COL,Colombia,124,CAN,Canada,X,Export,260400,Nickel ores and concentrates,5.0,54.0,,54.0,kg,,5.0
nickel,primary,260400,Nickel ores and concentrates,2005,170,COL,Colombia,152,CHL,Chile,X,Export,260400,Nickel ores and concentrates,50.0,50.0,,50.0,kg,,50.0
nickel,primary,260400,Nickel ores and concentrates,2005,170,COL,Colombia,826,GBR,United Kingdom,X,Export,260400,Nickel ores and concentrates,33.0,376.0,,376.0,kg,,33.0
nickel,primary,260400,Nickel ores and concentrates,2005,188,CRI,Costa Rica,0,W00,World,X,Export,260400,Nickel ores and concentrates,1745.0,50.0,,50.0,kg,,1745.0
nickel,primary,260400,Nickel ores and concentrates,2005,188,CRI,Costa Rica,842,USA,USA,X,Export,260400,Nickel ores and concentrates,1745.0,50.0,,50.0,kg,,1745.0
nickel,primary,260400,Nickel ores and concentrates,2005,203,CZE,Czechia,0,W00,World,X,Export,260400,Nickel ores and concentrates,48367.0,399850.0,,399850.0,kg,,48367.0
nickel,primary,260400,Nickel ores and concentrates,2005,203,CZE,Czechia,276,DEU,Germany,X,Export,260400,Nickel ores and concentrates,40847.0,399250.0,,399250.0,kg,,40847.0
nickel,primary,260400,Nickel ores and concentrates,2005,203,CZE,Czechia,528,NLD,Netherlands,X,Export,260400,Nickel ores and concentrates,7520.0,600.0,,600.0,kg,,7520.0
nickel,primary,260400,Nickel ores and concentrates,2005,218,ECU,Ecuador,0,W00,World,M,Import,260400,Nickel ores and concentrates,63.0,,,,N/A,63.0,
nickel,primary,260400,Nickel ores and concentrates,2005,218,ECU,Ecuador,842,USA,USA,M,Import,260400,Nickel ores and concentrates,63.0,,,,N/A,63.0,
nickel,primary,260400,Nickel ores and concentrates,2005,234,FRO,Faroe Isds,0,W00,World,M,Import,260400,Nickel ores and concentrates,258.0,5.0,,5.0,kg,258.0,
nickel,primary,260400,Nickel ores and concentrates,2005,234,FRO,Faroe Isds,826,GBR,United Kingdom,M,Import,260400,Nickel ores and concentrates,258.0,5.0,,5.0,kg,258.0,
nickel,primary,260400,Nickel ores and concentrates,2005,246,FIN,Finland,0,W00,World,M,Import,260400,Nickel ores and concentrates,167351786.0,104983043.0,,104983043.0,kg,167351786.0,
nickel,primary,260400,Nickel ores and concentrates,2005,246,FIN,Finland,36,AUS,Australia,M,Import,260400,Nickel ores and concentrates,155169250.0,89550892.0,,89550892.0,kg,155169250.0,
nickel,primary,260400,Nickel ores and concentrates,2005,246,FIN,Finland,72,BWA,Botswana,M,Import,260400,Nickel ores and concentrates,7375350.0,9340400.0,,9340400.0,kg,7375350.0,
nickel,primary,260400,Nickel ores and concentrates,2005,246,FIN,Finland,233,EST,Estonia,M,Import,260400,Nickel ores and concentrates,548589.0,266196.0,,266196.0,kg,548589.0,
nickel,primary,260400,Nickel ores and concentrates,2005,246,FIN,Finland,276,DEU,Germany,M,Import,260400,Nickel ores and concentrates,1784356.0,569339.0,,569339.0,kg,1784356.0,
nickel,primary,260400,Nickel ores and concentrates,2005,246,FIN,Finland,579,NOR,Norway,M,Import,260400,Nickel ores and concentrates,2347917.0,5218830.0,,5218830.0,kg,2347917.0,
nickel,primary,260400,Nickel ores and concentrates,2005,246,FIN,Finland,826,GBR,United Kingdom,M,Import,260400,Nickel ores and concentrates,3315.0,50.0,,50.0,kg,3315.0,
nickel,primary,260400,Nickel ores and concentrates,2005,246,FIN,Finland,842,USA,USA,M,Import,260400,Nickel ores and concentrates,123009.0,37336.0,,37336.0,kg,123009.0,
nickel,primary,260400,Nickel ores and concentrates,2005,251,FRA,France,0,W00,World,M,Import,260400,Nickel ores and concentrates,47282.0,75500.0,,75500.0,kg,47282.0,
nickel,primary,260400,Nickel ores and concentrates,2005,251,FRA,France,56,BEL,Belgium,M,Import,260400,Nickel ores and concentrates,6221.0,26700.0,,26700.0,kg,6221.0,
nickel,primary,260400,Nickel ores and concentrates,2005,251,FRA,France,392,JPN,Japan,M,Import,260400,Nickel ores and concentrates,32351.0,100.0,,100.0,kg,32351.0,
nickel,primary,260400,Nickel ores and concentrates,2005,251,FRA,France,540,NCL,New Caledonia,M,Import,260400,Nickel ores and concentrates,8710.0,48700.0,,48700.0,kg,8710.0,
nickel,primary,260400,Nickel ores and concentrates,2005,251,FRA,France,0,W00,World,X,Export,260400,Nickel ores and concentrates,27373.0,2640.0,,2640.0,kg,,27373.0
nickel,primary,260400,Nickel ores and concentrates,2005,251,FRA,France,788,TUN,Tunisia,X,Export,260400,Nickel ores and concentrates,21152.0,1900.0,,1900.0,kg,,21152.0
nickel,primary,260400,Nickel ores and concentrates,2005,251,FRA,France,792,TUR,Türkiye,X,Export,260400,Nickel ores and concentrates,2488.0,240.0,,240.0,kg,,2488.0
nickel,primary,260400,Nickel ores and concentrates,2005,251,FRA,France,842,USA,USA,X,Export,260400,Nickel ores and concentrates,3733.0,500.0,,500.0,kg,,3733.0
nickel,primary,260400,Nickel ores and concentrates,2005,276,DEU,Germany,0,W00,World,M,Import,260400,Nickel ores and concentrates,62000.0,57300.0,,57300.0,kg,62000.0,
nickel,primary,260400,Nickel ores and concentrates,2005,276,DEU,Germany,826,GBR,United Kingdom,M,Import,260400,Nickel ores and concentrates,51000.0,17600.0,,17600.0,kg,51000.0,
nickel,primary,260400,Nickel ores and concentrates,2005,276,DEU,Germany,842,USA,USA,M,Import,260400,Nickel ores and concentrates,11000.0,39700.0,,39700.0,kg,11000.0,
nickel,primary,260400,Nickel ores and concentrates,2005,300,GRC,Greece,0,W00,World,M,Import,260400,Nickel ores and concentrates,927494.0,29153270.0,,29153270.0,kg,927494.0,
nickel,primary,260400,Nickel ores and concentrates,2005,300,GRC,Greece,380,ITA,Italy,M,Import,260400,Nickel ores and concentrates,1030.0,20.0,,20.0,kg,1030.0,
nickel,primary,260400,Nickel ores and concentrates,2005,300,GRC,Greece,792,TUR,Türkiye,M,Import,260400,Nickel ores and concentrates,926465.0,29153250.0,,29153250.0,kg,926465.0,
nickel,primary,260400,Nickel ores and concentrates,2005,276,DEU,Germany,0,W00,World,X,Export,260400,Nickel ores and concentrates,10662000.0,7822200.0,,7822200.0,kg,,10662000.0
nickel,primary,260400,Nickel ores and concentrates,2005,276,DEU,Germany,124,CAN,Canada,X,Export,260400,Nickel ores and concentrates,6595000.0,6589500.0,,6589500.0,kg,,6595000.0
nickel,primary,260400,Nickel ores and concentrates,2005,276,DEU,Germany,246,FIN,Finland,X,Export,260400,Nickel ores and concentrates,3686000.0,1056700.0,,1056700.0,kg,,3686000.0
nickel,primary,260400,Nickel ores and concentrates,2005,276,DEU,Germany,251,FRA,France,X,Export,260400,Nickel ores and concentrates,103000.0,23000.0,,23000.0,kg,,103000.0
nickel,primary,260400,Nickel ores and concentrates,2005,276,DEU,Germany,528,NLD,Netherlands,X,Export,260400,Nickel ores and concentrates,39000.0,22000.0,,22000.0,kg,,39000.0
nickel,primary,260400,Nickel ores and concentrates,2005,276,DEU,Germany,757,CHE,Switzerland,X,Export,260400,Nickel ores and concentrates,13000.0,40600.0,,40600.0,kg,,13000.0
nickel,primary,260400,Nickel ores and concentrates,2005,276,DEU,Germany,792,TUR,Türkiye,X,Export,260400,Nickel ores and concentrates,5000.0,20000.0,,20000.0,kg,,5000.0
nickel,primary,260400,Nickel ores and concentrates,2005,276,DEU,Germany,826,GBR,United Kingdom,X,Export,260400,Nickel ores and concentrates,120000.0,5900.0,,5900.0,kg,,120000.0
nickel,primary,260400,Nickel ores and concentrates,2005,276,DEU,Germany,842,USA,USA,X,Export,260400,Nickel ores and concentrates,101000.0,64500.0,,64500.0,kg,,101000.0
nickel,primary,260400,Nickel ores and concentrates,2005,360,IDN,Indonesia,0,W00,World,M,Import,260400,Nickel ores and concentrates,17850.0,261.0,,261.0,kg,17850.0,
nickel,primary,260400,Nickel ores and concentrates,2005,360,IDN,Indonesia,276,DEU,Germany,M,Import,260400,Nickel ores and concentrates,15380.0,140.0,,140.0,kg,15380.0,
nickel,primary,260400,Nickel ores and concentrates,2005,360,IDN,Indonesia,702,SGP,Singapore,M,Import,260400,Nickel ores and concentrates,2470.0,121.0,,121.0,kg,2470.0,
nickel,primary,260400,Nickel ores and concentrates,2005,372,IRL,Ireland,0,W00,World,M,Import,260400,Nickel ores and concentrates,5737.947,2335.0,0.0,2335.0,kg,5737.947,0.0
nickel,primary,260400,Nickel ores and concentrates,2005,372,IRL,Ireland,100,BGR,Bulgaria,M,Import,260400,Nickel ores and concentrates,4663.481,1935.0,0.0,1935.0,kg,4663.481,0.0
nickel,primary,260400,Nickel ores and concentrates,2005,372,IRL,Ireland,826,GBR,United Kingdom,M,Import,260400,Nickel ores and concentrates,1074.466,400.0,0.0,400.0,kg,1074.466,0.0
nickel,primary,260400,Nickel ores and concentrates,2005,380,ITA,Italy,0,W00,World,M,Import,260400,Nickel ores and concentrates,39854.733,9452.0,0.0,9452.0,kg,39854.733,0.0
nickel,primary,260400,Nickel ores and concentrates,2005,380,ITA,Italy,156,CHN,China,M,Import,260400,Nickel ores and concentrates,14828.627,350.0,0.0,350.0,kg,14828.627,0.0
nickel,primary,260400,Nickel ores and concentrates,2005,380,ITA,Italy,528,NLD,Netherlands,M,Import,260400,Nickel ores and concentrates,25026.106,9102.0,0.0,9102.0,kg,25026.106,0.0
nickel,primary,260400,Nickel ores and concentrates,2005,384,CIV,Côte d'Ivoire,0,W00,World,M,Import,260400,Nickel ores and concentrates,12075.0,1000.0,,1000.0,kg,12075.0,
nickel,primary,260400,Nickel ores and concentrates,2005,384,CIV,Côte d'Ivoire,380,ITA,Italy,M,Import,260400,Nickel ores and concentrates,12075.0,1000.0,,1000.0,kg,12075.0,
nickel,primary,260400,Nickel ores and concentrates,2005,392,JPN,Japan,0,W00,World,M,Import,260400,Nickel ores and concentrates,344455408.0,4756771503.0,,4756771503.0,kg,344455408.0,
nickel,primary,260400,Nickel ores and concentrates,2005,392,JPN,Japan,360,IDN,Indonesia,M,Import,260400,Nickel ores and concentrates,146628773.0,2217938944.0,,2217938944.0,kg,146628773.0,
nickel,primary,260400,Nickel ores and concentrates,2005,392,JPN,Japan,458,MYS,Malaysia,M,Import,260400,Nickel ores and concentrates,5036.0,69551.0,,69551.0,kg,5036.0,
nickel,primary,260400,Nickel ores and concentrates,2005,392,JPN,Japan,540,NCL,New Caledonia,M,Import,260400,Nickel ores and concentrates,106304684.0,1159965952.0,,1159965952.0,kg,106304684.0,
nickel,primary,260400,Nickel ores and concentrates,2005,392,JPN,Japan,608,PHL,Philippines,M,Import,260400,Nickel ores and concentrates,91516915.0,1378797056.0,,1378797056.0,kg,91516915.0,
nickel,primary,260400,Nickel ores and concentrates,2005,404,KEN,Kenya,0,W00,World,M,Import,260400,Nickel ores and concentrates,6823.0,1150.0,,1150.0,kg,6823.0,
nickel,primary,260400,Nickel ores and concentrates,2005,404,KEN,Kenya,699,IND,India,M,Import,260400,Nickel ores and concentrates,6823.0,1150.0,,1150.0,kg,6823.0,
nickel,primary,260400,Nickel ores and concentrates,2005,480,MUS,Mauritius,0,W00,World,M,Import,260400,Nickel ores and concentrates,324.0,2.0,,2.0,kg,324.0,
nickel,primary,260400,Nickel ores and concentrates,2005,480,MUS,Mauritius,36,AUS,Australia,M,Import,260400,Nickel ores and concentrates,324.0,2.0,,2.0,kg,324.0,
nickel,primary,260400,Nickel ores and concentrates,2005,484,MEX,Mexico,0,W00,World,M,Import,260400,Nickel ores and concentrates,161649.0,15002.0,,15002.0,kg,,161649.0
nickel,primary,260400,Nickel ores and concentrates,2005,484,MEX,Mexico,579,NOR,Norway,M,Import,260400,Nickel ores and concentrates,161627.0,15000.0,,15000.0,kg,,161627.0
nickel,primary,260400,Nickel ores and concentrates,2005,484,MEX,Mexico,842,USA,USA,M,Import,260400,Nickel ores and concentrates,22.0,2.0,,2.0,kg,,22.0
nickel,primary,260400,Nickel ores and concentrates,2005,360,IDN,Indonesia,0,W00,World,X,Export,260400,Nickel ores and concentrates,139975015.0,3703514731.0,,3703514731.0,kg,,139975015.0
nickel,primary,260400,Nickel ores and concentrates,2005,360,IDN,Indonesia,36,AUS,Australia,X,Export,260400,Nickel ores and concentrates,15294786.0,946047439.0,,946047439.0,kg,,15294786.0
nickel,primary,260400,Nickel ores and concentrates,2005,360,IDN,Indonesia,156,CHN,China,X,Export,260400,Nickel ores and concentrates,256735.0,73353000.0,,73353000.0,kg,,256735.0
nickel,primary,260400,Nickel ores and concentrates,2005,360,IDN,Indonesia,300,GRC,Greece,X,Export,260400,Nickel ores and concentrates,4926128.0,95719992.0,,95719992.0,kg,,4926128.0
nickel,primary,260400,Nickel ores and concentrates,2005,360,IDN,Indonesia,336,VAT,Holy See (Vatican City State),X,Export,260400,Nickel ores and concentrates,1344045.0,50000000.0,,50000000.0,kg,,1344045.0
