x,y,country_iso3_code,erml_group,sdmx_translation,pole_of_inaccessibility_longitude,erml_commodity,units,year,pole_of_inaccessibility_latitude,erml_sub_commodity,concat_table_notes_code,yearbook_table_id,cgi_commodity_url,quantity,yearbook_table_trans,bgs_commodity_code,concat_table_notes_text,bgs_statistic_type_trans,bgs_commodity_trans,quantity_in_book_style,concat_figure_notes_code,country_trans,bgs_sub_commodity_trans,data_precision_description,concat_figure_notes_text,country_iso2_code,sdmx_code
132.72135600000001,-23.137734,AUS,Nickel,Normal value,132.721356,"Nickel, smelter/refinery",tonnes (metric),1999-01-01 00:00:00,-23.137734,,1,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,83600,Smelter/refinery production of nickel,907,"Data relate to refined nickel plus the nickel content of ferro-nickel, nickel oxide and nickel salts",Production,"nickel, smelter/refinery",83600,,Australia,,,,AU,A
132.72135600000001,-23.137734,AUS,Nickel,Normal value,132.721356,"Nickel (mine production, metal content)",tonnes (metal content),1999-01-01 00:00:00,-23.137734,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,119600,Mine production of nickel,19951,,Production,"nickel, mine",119600,,Australia,,,,AU,A
29.851884,-19.002536,ZWE,Nickel,Normal value,29.851884,"Nickel (mine production, metal content)",tonnes (metal content),1999-01-01 00:00:00,-19.002536,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,9593,Mine production of nickel,19951,,Production,"nickel, mine",9593,,Zimbabwe,,,,ZW,A
31.971487999999997,49.685680999999995,UKR,Nickel,Normal Value,31.971488,"Nickel (mine production, metal content)",tonnes (metal content),1999-01-01 00:00:00,49.685681,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,0,Mine production of nickel,19951,,Production,"nickel, mine",-----,,Ukraine,,Nil (nothing produced),,UA,A
27.679723,63.018750999999995,FIN,Nickel,Normal value,27.679723,"Nickel, smelter/refinery",tonnes (metric),1999-01-01 00:00:00,63.018751,,1,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,52800,Smelter/refinery production of nickel,907,"Data relate to refined nickel plus the nickel content of ferro-nickel, nickel oxide and nickel salts",Production,"nickel, smelter/refinery",52800,,Finland,,,,FI,A
142.796275,43.46076,JPN,Nickel,Normal value,142.796275,"Nickel, smelter/refinery",tonnes (metric),1999-01-01 00:00:00,43.460760,,1,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,134700,Smelter/refinery production of nickel,907,"Data relate to refined nickel plus the nickel content of ferro-nickel, nickel oxide and nickel salts",Production,"nickel, smelter/refinery",134700,,Japan,,,,JP,A
114.218582,-0.9663149999999999,IDN,Nickel,Normal value,114.218582,"Nickel, smelter/refinery",tonnes (metric),1999-01-01 00:00:00,-0.966315,,1,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,9225,Smelter/refinery production of nickel,907,"Data relate to refined nickel plus the nickel content of ferro-nickel, nickel oxide and nickel salts",Production,"nickel, smelter/refinery",9225,,Indonesia,,,,ID,A
29.851884,-19.002536,ZWE,Nickel,Normal value,29.851884,"Nickel, smelter/refinery",tonnes (metric),1999-01-01 00:00:00,-19.002536,,1,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,19800,Smelter/refinery production of nickel,907,"Data relate to refined nickel plus the nickel content of ferro-nickel, nickel oxide and nickel salts",Production,"nickel, smelter/refinery",19800,,Zimbabwe,,,,ZW,A
22.009674999999998,39.740648,GRC,Nickel,Normal value,22.009675,"Nickel (mine production, metal content)",tonnes (metal content),2000-01-01 00:00:00,39.740648,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,23365,Mine production of nickel,19951,,Production,"nickel, mine",23365,,Greece,,,,GR,A
142.796275,43.46076,JPN,Nickel,Normal value,142.796275,"Nickel, smelter/refinery",tonnes (metric),2000-01-01 00:00:00,43.460760,,1,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,160700,Smelter/refinery production of nickel,907,"Data relate to refined nickel plus the nickel content of ferro-nickel, nickel oxide and nickel salts",Production,"nickel, smelter/refinery",160700,,Japan,,,,JP,A
31.971487999999997,49.685680999999995,UKR,Nickel,Normal Value,31.971488,"Nickel (mine production, metal content)",tonnes (metal content),2000-01-01 00:00:00,49.685681,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,0,Mine production of nickel,19951,,Production,"nickel, mine",-----,,Ukraine,,Nil (nothing produced),,UA,A
29.851884,-19.002536,ZWE,Nickel,Normal value,29.851884,"Nickel, smelter/refinery",tonnes (metric),2000-01-01 00:00:00,-19.002536,,1,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,19600,Smelter/refinery production of nickel,907,"Data relate to refined nickel plus the nickel content of ferro-nickel, nickel oxide and nickel salts",Production,"nickel, smelter/refinery",19600,,Zimbabwe,,,,ZW,A
132.72135600000001,-23.137734,AUS,Nickel,Normal value,132.721356,"Nickel (mine production, metal content)",tonnes (metal content),2000-01-01 00:00:00,-23.137734,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,165700,Mine production of nickel,19951,,Production,"nickel, mine",165700,,Australia,,,,AU,A
14.130671999999999,47.585656,AUT,Nickel,Normal value,14.130672,"Nickel, smelter/refinery",tonnes (metric),2000-01-01 00:00:00,47.585656,,1,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,1300,Smelter/refinery production of nickel,907,"Data relate to refined nickel plus the nickel content of ferro-nickel, nickel oxide and nickel salts",Production,"nickel, smelter/refinery",1300,,Austria,,,,AT,A
114.218582,-0.9663149999999999,IDN,Nickel,Normal value,114.218582,"Nickel, smelter/refinery",tonnes (metric),2000-01-01 00:00:00,-0.966315,,1,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,10111,Smelter/refinery production of nickel,907,"Data relate to refined nickel plus the nickel content of ferro-nickel, nickel oxide and nickel salts",Production,"nickel, smelter/refinery",10111,,Indonesia,,,,ID,A
27.679723,63.018750999999995,FIN,Nickel,Normal value,27.679723,"Nickel, smelter/refinery",tonnes (metric),2000-01-01 00:00:00,63.018751,,1,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,54429,Smelter/refinery production of nickel,907,"Data relate to refined nickel plus the nickel content of ferro-nickel, nickel oxide and nickel salts",Production,"nickel, smelter/refinery",54429,,Finland,,,,FI,A
29.851884,-19.002536,ZWE,Nickel,Normal value,29.851884,"Nickel (mine production, metal content)",tonnes (metal content),2000-01-01 00:00:00,-19.002536,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,5968,Mine production of nickel,19951,,Production,"nickel, mine",5968,,Zimbabwe,,,,ZW,A
132.72135600000001,-23.137734,AUS,Nickel,Normal value,132.721356,"Nickel, smelter/refinery",tonnes (metric),2000-01-01 00:00:00,-23.137734,,1,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,112200,Smelter/refinery production of nickel,907,"Data relate to refined nickel plus the nickel content of ferro-nickel, nickel oxide and nickel salts",Production,"nickel, smelter/refinery",112200,,Australia,,,,AU,A
21.7,41.6,MKD,Nickel,Normal Value,21.700000,"Nickel (mine production, metal content)",tonnes (metal content),2000-01-01 00:00:00,41.600000,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,0,Mine production of nickel,19951,,Production,"nickel, mine",-----,,North Macedonia,,Nil (nothing produced),,MK,A
109.537431,32.216659,CHN,Nickel,Normal value,109.537431,"Nickel, smelter/refinery",tonnes (metric),2000-01-01 00:00:00,32.216659,,1,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,50900,Smelter/refinery production of nickel,907,"Data relate to refined nickel plus the nickel content of ferro-nickel, nickel oxide and nickel salts",Production,"nickel, smelter/refinery",50900,,China,,,,CN,A
94.13658799999999,63.462201,RUS,Nickel,Normal value,94.136588,"Nickel, smelter/refinery",tonnes (metric),2000-01-01 00:00:00,63.462201,,1,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,221000,Smelter/refinery production of nickel,907,"Data relate to refined nickel plus the nickel content of ferro-nickel, nickel oxide and nickel salts",Production,"nickel, smelter/refinery",221000,,Russia,,,,RU,A
10.262436,61.687073999999996,NOR,Nickel,Normal value,10.262436,"Nickel, smelter/refinery",tonnes (metric),2000-01-01 00:00:00,61.687074,,1,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,58700,Smelter/refinery production of nickel,907,"Data relate to refined nickel plus the nickel content of ferro-nickel, nickel oxide and nickel salts",Production,"nickel, smelter/refinery",58700,,Norway,,,,NO,A
-49.028009999999995,-12.408957,BRA,Nickel,Normal value,-49.028010,"Nickel, smelter/refinery",tonnes (metric),2000-01-01 00:00:00,-12.408957,,1,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,31751,Smelter/refinery production of nickel,907,"Data relate to refined nickel plus the nickel content of ferro-nickel, nickel oxide and nickel salts",Production,"nickel, smelter/refinery",31751,,Brazil,,,,BR,A
94.13658799999999,63.462201,RUS,Nickel,Normal value,94.136588,"Nickel (mine production, metal content)",tonnes (metal content),2000-01-01 00:00:00,63.462201,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,266000,Mine production of nickel,19951,,Production,"nickel, mine",266000,,Russia,,,,RU,A
-119.677633,59.205383999999995,CAN,Nickel,Normal value,-119.677633,"Nickel, smelter/refinery",tonnes (metric),2000-01-01 00:00:00,59.205384,,1,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,134225,Smelter/refinery production of nickel,907,"Data relate to refined nickel plus the nickel content of ferro-nickel, nickel oxide and nickel salts",Production,"nickel, smelter/refinery",134225,,Canada,,,,CA,A
21.7,41.6,MKD,Nickel,Normal Value,21.700000,"Nickel, smelter/refinery",tonnes (metric),2000-01-01 00:00:00,41.600000,,1,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,0,Smelter/refinery production of nickel,907,"Data relate to refined nickel plus the nickel content of ferro-nickel, nickel oxide and nickel salts",Production,"nickel, smelter/refinery",-----,,North Macedonia,,Nil (nothing produced),,MK,A
-73.327862,3.734623,COL,Nickel,Normal value,-73.327862,"Nickel (mine production, metal content)",tonnes (metal content),2000-01-01 00:00:00,3.734623,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,58927,Mine production of nickel,19951,,Production,"nickel, mine",58927,,Colombia,,,,CO,A
-80.718912,22.366246999999998,CUB,Nickel,Normal value,-80.718912,"Nickel, smelter/refinery",tonnes (metric),2000-01-01 00:00:00,22.366247,,1,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,39511,Smelter/refinery production of nickel,907,"Data relate to refined nickel plus the nickel content of ferro-nickel, nickel oxide and nickel salts",Production,"nickel, smelter/refinery",39511,,Cuba,,,,CU,A
121.417908,17.522436,PHL,Nickel,Normal value,121.417908,"Nickel (mine production, metal content)",tonnes (metal content),2000-01-01 00:00:00,17.522436,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,20200,Mine production of nickel,19951,,Production,"nickel, mine",20200,,Philippines,,,,PH,A
-70.500342,18.899231999999998,DOM,Nickel,Normal value,-70.500342,"Nickel, smelter/refinery",tonnes (metric),2000-01-01 00:00:00,18.899232,,1,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,27829,Smelter/refinery production of nickel,907,"Data relate to refined nickel plus the nickel content of ferro-nickel, nickel oxide and nickel salts",Production,"nickel, smelter/refinery",27829,,Dominican Republic,,,,DO,A
23.214465999999998,-30.457874999999998,ZAF,Nickel,Normal value,23.214466,"Nickel, smelter/refinery",tonnes (metric),2000-01-01 00:00:00,-30.457875,,1,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,36600,Smelter/refinery production of nickel,907,"Data relate to refined nickel plus the nickel content of ferro-nickel, nickel oxide and nickel salts",Production,"nickel, smelter/refinery",36600,,South Africa,,,,ZA,A
-70.500342,18.899231999999998,DOM,Nickel,Normal value,-70.500342,"Nickel (mine production, metal content)",tonnes (metal content),2000-01-01 00:00:00,18.899232,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,39943,Mine production of nickel,19951,,Production,"nickel, mine",39943,,Dominican Republic,,,,DO,A
27.679723,63.018750999999995,FIN,Nickel,Normal value,27.679723,"Nickel (mine production, metal content)",tonnes (metal content),2000-01-01 00:00:00,63.018751,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,4300,Mine production of nickel,19951,,Production,"nickel, mine",4300,#|*,Finland,,,Break in series.|Estimates.,FI,A
164.564138,-20.661227999999998,NCL,Nickel,Normal value,164.564138,"Nickel, smelter/refinery",tonnes (metric),2000-01-01 00:00:00,-20.661228,,1,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,43914,Smelter/refinery production of nickel,907,"Data relate to refined nickel plus the nickel content of ferro-nickel, nickel oxide and nickel salts",Production,"nickel, smelter/refinery",43914,,New Caledonia,,,,NC,A
2.452177,46.620563,FRA,Nickel,Normal value,2.452177,"Nickel, smelter/refinery",tonnes (metric),2000-01-01 00:00:00,46.620563,,1,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,12300,Smelter/refinery production of nickel,907,"Data relate to refined nickel plus the nickel content of ferro-nickel, nickel oxide and nickel salts",Production,"nickel, smelter/refinery",12300,,France,,,,FR,A
31.971487999999997,49.685680999999995,UKR,Nickel,Normal value,31.971488,"Nickel, smelter/refinery",tonnes (metric),2000-01-01 00:00:00,49.685681,,1,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,700,Smelter/refinery production of nickel,907,"Data relate to refined nickel plus the nickel content of ferro-nickel, nickel oxide and nickel salts",Production,"nickel, smelter/refinery",700,,Ukraine,,,,UA,A
-80.718912,22.366246999999998,CUB,Nickel,Normal value,-80.718912,"Nickel (mine production, metal content)",tonnes (metal content),2000-01-01 00:00:00,22.366247,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,68100,Mine production of nickel,19951,,Production,"nickel, mine",68100,,Cuba,,,,CU,A
114.218582,-0.9663149999999999,IDN,Nickel,Normal value,114.218582,"Nickel (mine production, metal content)",tonnes (metal content),2000-01-01 00:00:00,-0.966315,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,98200,Mine production of nickel,19951,,Production,"nickel, mine",98200,,Indonesia,,,,ID,A
-64.007094,7.145968,VEN,Nickel,Normal Value,-64.007094,"Nickel, smelter/refinery",tonnes (metric),2000-01-01 00:00:00,7.145968,,1,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,0,Smelter/refinery production of nickel,907,"Data relate to refined nickel plus the nickel content of ferro-nickel, nickel oxide and nickel salts",Production,"nickel, smelter/refinery",-----,,Venezuela,,Nil (nothing produced),,VE,A
-119.677633,59.205383999999995,CAN,Nickel,Normal value,-119.677633,"Nickel (mine production, metal content)",tonnes (metal content),2000-01-01 00:00:00,59.205384,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,190793,Mine production of nickel,19951,,Production,"nickel, mine",190793,,Canada,,,,CA,A
10.262436,61.687073999999996,NOR,Nickel,Normal value,10.262436,"Nickel (mine production, metal content)",tonnes (metal content),2000-01-01 00:00:00,61.687074,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,2536,Mine production of nickel,19951,,Production,"nickel, mine",2536,,Norway,,,,NO,A
-64.007094,7.145968,VEN,Nickel,Normal value,-64.007094,"Nickel (mine production, metal content)",tonnes (metal content),2000-01-01 00:00:00,7.145968,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,2472,Mine production of nickel,19951,,Production,"nickel, mine",2472,,Venezuela,,,,VE,A
164.564138,-20.661227999999998,NCL,Nickel,Normal value,164.564138,"Nickel (mine production, metal content)",tonnes (metal content),2000-01-01 00:00:00,-20.661228,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,126041,Mine production of nickel,19951,,Production,"nickel, mine",126041,,New Caledonia,,,,NC,A
-49.028009999999995,-12.408957,BRA,Nickel,Normal value,-49.028010,"Nickel (mine production, metal content)",tonnes (metal content),2000-01-01 00:00:00,-12.408957,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,45317,Mine production of nickel,19951,,Production,"nickel, mine",45317,,Brazil,,,,BR,A
22.009674999999998,39.740648,GRC,Nickel,Normal value,22.009675,"Nickel, smelter/refinery",tonnes (metric),2000-01-01 00:00:00,39.740648,,1,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,17126,Smelter/refinery production of nickel,907,"Data relate to refined nickel plus the nickel content of ferro-nickel, nickel oxide and nickel salts",Production,"nickel, smelter/refinery",17126,,Greece,,,,GR,A
23.963964999999998,-21.767426,BWA,Nickel,Normal value,23.963965,"Nickel (mine production, metal content)",tonnes (metal content),2000-01-01 00:00:00,-21.767426,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,21446,Mine production of nickel,19951,,Production,"nickel, mine",21446,,Botswana,,,,BW,A
23.214465999999998,-30.457874999999998,ZAF,Nickel,Normal value,23.214466,"Nickel (mine production, metal content)",tonnes (metal content),2000-01-01 00:00:00,-30.457875,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,36614,Mine production of nickel,19951,,Production,"nickel, mine",36614,a,South Africa,,,Includes metal and metal content of sulphate and concentrates.,ZA,A
-3.0,55.0,GBR,Nickel,Normal value,-3.000000,"Nickel, smelter/refinery",tonnes (metric),2000-01-01 00:00:00,55.000000,,1,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,37976,Smelter/refinery production of nickel,907,"Data relate to refined nickel plus the nickel content of ferro-nickel, nickel oxide and nickel salts",Production,"nickel, smelter/refinery",37976,,United Kingdom,,,,GB,A
69.217179,48.473662,KAZ,Nickel,Normal value,69.217179,"Nickel (mine production, metal content)",tonnes (metal content),2000-01-01 00:00:00,48.473662,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,284,Mine production of nickel,19951,,Production,"nickel, mine",284,,Kazakhstan,,,,KZ,A
109.537431,32.216659,CHN,Nickel,Normal value,109.537431,"Nickel (mine production, metal content)",tonnes (metal content),2000-01-01 00:00:00,32.216659,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,50300,Mine production of nickel,19951,,Production,"nickel, mine",50300,,China,,,,CN,A
-73.327862,3.734623,COL,Nickel,Normal value,-73.327862,"Nickel, smelter/refinery",tonnes (metric),2000-01-01 00:00:00,3.734623,,1,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,27737,Smelter/refinery production of nickel,907,"Data relate to refined nickel plus the nickel content of ferro-nickel, nickel oxide and nickel salts",Production,"nickel, smelter/refinery",27737,,Colombia,,,,CO,A
2.452177,46.620563,FRA,Nickel,Normal value,2.452177,"Nickel, smelter/refinery",tonnes (metric),2001-01-01 00:00:00,46.620563,,1,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,13036,Smelter/refinery production of nickel,907,"Data relate to refined nickel plus the nickel content of ferro-nickel, nickel oxide and nickel salts",Production,"nickel, smelter/refinery",13036,,France,,,,FR,A
23.963964999999998,-21.767426,BWA,Nickel,Normal value,23.963965,"Nickel (mine production, metal content)",tonnes (metal content),2001-01-01 00:00:00,-21.767426,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,22454,Mine production of nickel,19951,,Production,"nickel, mine",22454,,Botswana,,,,BW,A
-49.028009999999995,-12.408957,BRA,Nickel,Normal value,-49.028010,"Nickel (mine production, metal content)",tonnes (metal content),2001-01-01 00:00:00,-12.408957,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,45456,Mine production of nickel,19951,,Production,"nickel, mine",45456,,Brazil,,,,BR,A
-119.677633,59.205383999999995,CAN,Nickel,Normal value,-119.677633,"Nickel (mine production, metal content)",tonnes (metal content),2001-01-01 00:00:00,59.205384,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,194058,Mine production of nickel,19951,,Production,"nickel, mine",194058,,Canada,,,,CA,A
109.537431,32.216659,CHN,Nickel,Normal value,109.537431,"Nickel (mine production, metal content)",tonnes (metal content),2001-01-01 00:00:00,32.216659,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,51000,Mine production of nickel,19951,,Production,"nickel, mine",51000,,China,,,,CN,A
-73.327862,3.734623,COL,Nickel,Normal value,-73.327862,"Nickel, smelter/refinery",tonnes (metric),2001-01-01 00:00:00,3.734623,,1,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,38446,Smelter/refinery production of nickel,907,"Data relate to refined nickel plus the nickel content of ferro-nickel, nickel oxide and nickel salts",Production,"nickel, smelter/refinery",38446,,Colombia,,,,CO,A
-80.718912,22.366246999999998,CUB,Nickel,Normal value,-80.718912,"Nickel (mine production, metal content)",tonnes (metal content),2001-01-01 00:00:00,22.366247,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,72600,Mine production of nickel,19951,,Production,"nickel, mine",72600,,Cuba,,,,CU,A
27.679723,63.018750999999995,FIN,Nickel,Normal value,27.679723,"Nickel (mine production, metal content)",tonnes (metal content),2001-01-01 00:00:00,63.018751,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,3700,Mine production of nickel,19951,,Production,"nickel, mine",3700,,Finland,,,,FI,A
22.009674999999998,39.740648,GRC,Nickel,Normal value,22.009675,"Nickel, smelter/refinery",tonnes (metric),2001-01-01 00:00:00,39.740648,,1,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,17675,Smelter/refinery production of nickel,907,"Data relate to refined nickel plus the nickel content of ferro-nickel, nickel oxide and nickel salts",Production,"nickel, smelter/refinery",17675,,Greece,,,,GR,A
114.218582,-0.9663149999999999,IDN,Nickel,Normal value,114.218582,"Nickel (mine production, metal content)",tonnes (metal content),2001-01-01 00:00:00,-0.966315,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,102100,Mine production of nickel,19951,,Production,"nickel, mine",102100,,Indonesia,,,,ID,A
164.564138,-20.661227999999998,NCL,Nickel,Normal value,164.564138,"Nickel, smelter/refinery",tonnes (metric),2001-01-01 00:00:00,-20.661228,,1,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,45912,Smelter/refinery production of nickel,907,"Data relate to refined nickel plus the nickel content of ferro-nickel, nickel oxide and nickel salts",Production,"nickel, smelter/refinery",45912,,New Caledonia,,,,NC,A
164.564138,-20.661227999999998,NCL,Nickel,Normal value,164.564138,"Nickel (mine production, metal content)",tonnes (metal content),2001-01-01 00:00:00,-20.661228,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,117734,Mine production of nickel,19951,,Production,"nickel, mine",117734,,New Caledonia,,,,NC,A
10.262436,61.687073999999996,NOR,Nickel,Normal value,10.262436,"Nickel (mine production, metal content)",tonnes (metal content),2001-01-01 00:00:00,61.687074,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,2800,Mine production of nickel,19951,,Production,"nickel, mine",2800,,Norway,,,,NO,A
23.214465999999998,-30.457874999999998,ZAF,Nickel,Normal value,23.214466,"Nickel (mine production, metal content)",tonnes (metal content),2001-01-01 00:00:00,-30.457875,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,36443,Mine production of nickel,19951,,Production,"nickel, mine",36443,a,South Africa,,,Includes metal and metal content of sulphate and concentrates.,ZA,A
-3.562909,40.389544,ESP,Nickel,Normal Value,-3.562909,"Nickel (mine production, metal content)",tonnes (metal content),2001-01-01 00:00:00,40.389544,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,0,Mine production of nickel,19951,,Production,"nickel, mine",-----,,Spain,,Nil (nothing produced),,ES,A
31.971487999999997,49.685680999999995,UKR,Nickel,Normal value,31.971488,"Nickel, smelter/refinery",tonnes (metric),2001-01-01 00:00:00,49.685681,,1,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,2500,Smelter/refinery production of nickel,907,"Data relate to refined nickel plus the nickel content of ferro-nickel, nickel oxide and nickel salts",Production,"nickel, smelter/refinery",2500,,Ukraine,,,,UA,A
-3.0,55.0,GBR,Nickel,Normal value,-3.000000,"Nickel, smelter/refinery",tonnes (metric),2001-01-01 00:00:00,55.000000,,1,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,33820,Smelter/refinery production of nickel,907,"Data relate to refined nickel plus the nickel content of ferro-nickel, nickel oxide and nickel salts",Production,"nickel, smelter/refinery",33820,,United Kingdom,,,,GB,A
-64.007094,7.145968,VEN,Nickel,Normal value,-64.007094,"Nickel, smelter/refinery",tonnes (metric),2001-01-01 00:00:00,7.145968,,1,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,10600,Smelter/refinery production of nickel,907,"Data relate to refined nickel plus the nickel content of ferro-nickel, nickel oxide and nickel salts",Production,"nickel, smelter/refinery",10600,,Venezuela,,,,VE,A
-64.007094,7.145968,VEN,Nickel,Normal value,-64.007094,"Nickel (mine production, metal content)",tonnes (metal content),2001-01-01 00:00:00,7.145968,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,10600,Mine production of nickel,19951,,Production,"nickel, mine",10600,,Venezuela,,,,VE,A
31.971487999999997,49.685680999999995,UKR,Nickel,Normal value,31.971488,"Nickel (mine production, metal content)",tonnes (metal content),2001-01-01 00:00:00,49.685681,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,1500,Mine production of nickel,19951,,Production,"nickel, mine",1500,,Ukraine,,,,UA,A
114.218582,-0.9663149999999999,IDN,Nickel,Normal value,114.218582,"Nickel, smelter/refinery",tonnes (metric),2001-01-01 00:00:00,-0.966315,,1,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,10300,Smelter/refinery production of nickel,907,"Data relate to refined nickel plus the nickel content of ferro-nickel, nickel oxide and nickel salts",Production,"nickel, smelter/refinery",10300,,Indonesia,,,,ID,A
22.009674999999998,39.740648,GRC,Nickel,Normal value,22.009675,"Nickel (mine production, metal content)",tonnes (metal content),2001-01-01 00:00:00,39.740648,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,20742,Mine production of nickel,19951,,Production,"nickel, mine",20742,,Greece,,,,GR,A
33.526313,39.351717,TUR,Nickel,Normal Value,33.526313,"Nickel (mine production, metal content)",tonnes (metal content),2001-01-01 00:00:00,39.351717,Ores and concentates (metal content),,102,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,0,Mine production of nickel,19951,,Production,"nickel, mine",-----,,Turkey,,Nil (nothing produced),,TR,A
14.130671999999999,47.585656,AUT,Nickel,Normal value,14.130672,"Nickel, smelter/refinery",tonnes (metric),2001-01-01 00:00:00,47.585656,,1,103,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,1300,Smelter/refinery production of nickel,907,"Data relate to refined nickel plus the nickel content of ferro-nickel, nickel oxide and nickel salts",Production,"nickel, smelter/refinery",1300,,Austria,,,,AT,A
