x,y,bgs_statistic_type_trans,bgs_commodity_trans,data_precision_description,concat_figure_notes_text,country_trans,bgs_sub_commodity_trans,sdmx_code,country_iso2_code,erml_group,sdmx_translation,country_iso3_code,erml_commodity,units,pole_of_inaccessibility_longitude,erml_sub_commodity,concat_table_notes_code,year,pole_of_inaccessibility_latitude,cgi_commodity_url,yearbook_table_id,quantity,concat_table_notes_text,yearbook_table_trans,bgs_commodity_code,quantity_in_book_style,concat_figure_notes_code
-3.562909,40.389544,Production,ferro-alloys,,Estimates.,Spain,Silicon metal,A,ES,,Normal value,ESP,,tonnes (metric),-3.562909,,1|2,2013-01-01 00:00:00,40.389544,,74,29200,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,878,29200,*
69.217179,48.473662,Production,ferro-alloys,,,Kazakhstan,Ferro-silico-chrome,A,KZ,,Normal value,KAZ,,tonnes (metric),69.217179,,1|2,2013-01-01 00:00:00,48.473662,,74,165195,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,869,165195,
18.043765,65.542091,Production,ferro-alloys,,,Sweden,Ferro-chrome,A,SE,,Normal value,SWE,,tonnes (metric),18.043765,,1|2,2013-01-01 00:00:00,65.542091,,74,55078,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,861,55078,
127.0,40.0,Production,ferro-alloys,,Estimates.,"Korea, Dem. P.R. of",Ferro-alloys,A,KP,,Normal value,PRK,,tonnes (metric),127.000000,,1|2,2013-01-01 00:00:00,40.000000,,74,21000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,859,21000,*
33.526313,39.351717,Production,ferro-alloys,,Estimates.,Turkey,Ferro-silicon,A,TR,,Normal value,TUR,,tonnes (metric),33.526313,,1|2,2013-01-01 00:00:00,39.351717,,74,2000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,872,2000,*
19.480382,48.704935,Production,ferro-alloys,,,Slovakia,Ferro-silicon,A,SK,,Normal value,SVK,,tonnes (metric),19.480382,,1|2,2013-01-01 00:00:00,48.704935,,74,41664,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,872,41664,
31.971487999999997,49.685680999999995,Production,ferro-alloys,,,Ukraine,Ferro-silicon,A,UA,,Normal value,UKR,,tonnes (metric),31.971488,,1|2,2013-01-01 00:00:00,49.685681,,74,191207,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,872,191207,
19.480382,48.704935,Production,ferro-alloys,Nil (nothing produced),Estimates.,Slovakia,Other ferro-alloys,A,SK,,Normal Value,SVK,,tonnes (metric),19.480382,,1|2,2013-01-01 00:00:00,48.704935,,74,0,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,877,-----,*
22.009674999999998,39.740648,Production,ferro-alloys,,,Greece,Ferro-nickel,A,GR,,Normal value,GRC,,tonnes (metric),22.009675,,1|2,2013-01-01 00:00:00,39.740648,,74,86850,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,865,86850,
23.214465999999998,-30.457874999999998,Production,ferro-alloys,,,South Africa,Ferro-vanadium,A,ZA,,Normal value,ZAF,,tonnes (metric),23.214466,,1|2,2013-01-01 00:00:00,-30.457875,,74,18000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,876,18000,
23.214465999999998,-30.457874999999998,Production,ferro-alloys,,,South Africa,Ferro-silicon,A,ZA,,Normal value,ZAF,,tonnes (metric),23.214466,,1|2,2013-01-01 00:00:00,-30.457875,,74,78000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,872,78000,
23.214465999999998,-30.457874999999998,Production,ferro-alloys,,,South Africa,Ferro-silico-manganese,A,ZA,,Normal value,ZAF,,tonnes (metric),23.214466,,1|2,2013-01-01 00:00:00,-30.457875,,74,134000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,871,134000,
23.214465999999998,-30.457874999999998,Production,ferro-alloys,,,South Africa,Ferro-manganese,A,ZA,,Normal value,ZAF,,tonnes (metric),23.214466,,1|2,2013-01-01 00:00:00,-30.457875,,74,650000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,863,650000,
23.214465999999998,-30.457874999999998,Production,ferro-alloys,,,South Africa,Ferro-chrome,A,ZA,,Normal value,ZAF,,tonnes (metric),23.214466,,1|2,2013-01-01 00:00:00,-30.457875,,74,3219000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,861,3219000,
94.13658799999999,63.462201,Production,ferro-alloys,,Estimates.,Russia,Ferro-silicon,A,RU,,Normal value,RUS,,tonnes (metric),94.136588,,1|2,2013-01-01 00:00:00,63.462201,,74,1050000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,872,1050000,*
94.13658799999999,63.462201,Production,ferro-alloys,,Estimates.,Russia,Ferro-silico-manganese,A,RU,,Normal value,RUS,,tonnes (metric),94.136588,,1|2,2013-01-01 00:00:00,63.462201,,74,148000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,871,148000,*
94.13658799999999,63.462201,Production,ferro-alloys,,Estimates.,Russia,Ferro-silico-chrome,A,RU,,Normal value,RUS,,tonnes (metric),94.136588,,1|2,2013-01-01 00:00:00,63.462201,,74,4200,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,869,4200,*
94.13658799999999,63.462201,Production,ferro-alloys,,Estimates.,Russia,Ferro-nickel,A,RU,,Normal value,RUS,,tonnes (metric),94.136588,,1|2,2013-01-01 00:00:00,63.462201,,74,20000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,865,20000,*
94.13658799999999,63.462201,Production,ferro-alloys,,,Russia,Ferro-molybdenum,A,RU,,Normal value,RUS,,tonnes (metric),94.136588,,1|2,2013-01-01 00:00:00,63.462201,,74,5297,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,864,5297,
94.13658799999999,63.462201,Production,ferro-alloys,,Estimates.,Russia,Ferro-manganese,A,RU,,Normal value,RUS,,tonnes (metric),94.136588,,1|2,2013-01-01 00:00:00,63.462201,,74,170000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,863,170000,*
94.13658799999999,63.462201,Production,ferro-alloys,,Estimates.,Russia,Ferro-chrome,A,RU,,Normal value,RUS,,tonnes (metric),94.136588,,1|2,2013-01-01 00:00:00,63.462201,,74,450000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,861,450000,*
-70.500342,18.899231999999998,Production,ferro-alloys,,,Dominican Republic,Ferro-nickel,A,DO,,Normal value,DOM,,tonnes (metric),-70.500342,,1|2,2013-01-01 00:00:00,18.899232,,74,23419,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,865,23419,
19.394322,52.124770999999996,Production,ferro-alloys,,,Poland,Other ferro-alloys,A,PL,,Normal value,POL,,tonnes (metric),19.394322,,1|2,2013-01-01 00:00:00,52.124771,,74,11250,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,877,11250,
19.394322,52.124770999999996,Production,ferro-alloys,,,Poland,Ferro-silicon,A,PL,,Normal value,POL,,tonnes (metric),19.394322,,1|2,2013-01-01 00:00:00,52.124771,,74,73589,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,872,73589,
19.394322,52.124770999999996,Production,ferro-alloys,,,Poland,Ferro-silico-manganese,A,PL,,Normal value,POL,,tonnes (metric),19.394322,,1|2,2013-01-01 00:00:00,52.124771,,74,100,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,871,100,
19.394322,52.124770999999996,Production,ferro-alloys,,,Poland,Ferro-manganese,A,PL,,Normal value,POL,,tonnes (metric),19.394322,,1|2,2013-01-01 00:00:00,52.124771,,74,820,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,863,820,
10.262436,61.687073999999996,Production,ferro-alloys,,,Norway,Ferro-silico-manganese,A,NO,,Normal value,NOR,,tonnes (metric),10.262436,,1|2,2013-01-01 00:00:00,61.687074,,74,301400,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,871,301400,
10.262436,61.687073999999996,Production,ferro-alloys,,,Norway,Ferro-manganese,A,NO,,Normal value,NOR,,tonnes (metric),10.262436,,1|2,2013-01-01 00:00:00,61.687074,,74,306700,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,863,306700,
21.7,41.6,Production,ferro-alloys,,,North Macedonia,Ferro-silicon,A,MK,,Normal value,MKD,,tonnes (metric),21.700000,,1|2,2013-01-01 00:00:00,41.600000,,74,72279,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,872,72279,
21.7,41.6,Production,ferro-alloys,,,North Macedonia,Ferro-nickel,A,MK,,Normal value,MKD,,tonnes (metric),21.700000,,1|2,2013-01-01 00:00:00,41.600000,,74,20001,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,865,20001,
164.564138,-20.661227999999998,Production,ferro-alloys,,,New Caledonia,Ferro-nickel,A,NC,,Normal value,NCL,,tonnes (metric),164.564138,,1|2,2013-01-01 00:00:00,-20.661228,,74,174078,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,865,174078,
114.218582,-0.9663149999999999,Production,ferro-alloys,,Break in series.|Estimates.,Indonesia,Ferro-silico-manganese,A,ID,,Normal value,IDN,,tonnes (metric),114.218582,,1|2,2013-01-01 00:00:00,-0.966315,,74,16200,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,871,16200,#|*
31.971487999999997,49.685680999999995,Production,ferro-alloys,,,Ukraine,Ferro-manganese,A,UA,,Normal value,UKR,,tonnes (metric),31.971488,,1|2,2013-01-01 00:00:00,49.685681,,74,88626,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,863,88626,
114.218582,-0.9663149999999999,Production,ferro-alloys,,,Indonesia,Ferro-nickel,A,ID,,Normal value,IDN,,tonnes (metric),114.218582,,1|2,2013-01-01 00:00:00,-0.966315,,74,91245,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,865,91245,
31.971487999999997,49.685680999999995,Production,ferro-alloys,,,Ukraine,Ferro-nickel,A,UA,,Normal value,UKR,,tonnes (metric),31.971488,,1|2,2013-01-01 00:00:00,49.685681,,74,121586,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,865,121586,
31.971487999999997,49.685680999999995,Production,ferro-alloys,,,Ukraine,Ferro-silico-manganese,A,UA,,Normal value,UKR,,tonnes (metric),31.971488,,1|2,2013-01-01 00:00:00,49.685681,,74,724892,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,871,724892,
79.282538,22.642556,Production,ferro-alloys,,Years ended 31 March following that stated.,India,Ferro-titanium,A,IN,,Normal value,IND,,tonnes (metric),79.282538,,1|2,2013-01-01 00:00:00,22.642556,,74,821,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,1993,821,b
79.282538,22.642556,Production,ferro-alloys,,Years ended 31 March following that stated.,India,Ferro-aluminium,A,IN,,Normal value,IND,,tonnes (metric),79.282538,,1|2,2013-01-01 00:00:00,22.642556,,74,5497,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,1990,5497,b
79.282538,22.642556,Production,ferro-alloys,,Years ended 31 March following that stated.,India,Ferro-silico-magnesium,A,IN,,Normal value,IND,,tonnes (metric),79.282538,,1|2,2013-01-01 00:00:00,22.642556,,74,21964,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,870,21964,b
79.282538,22.642556,Production,ferro-alloys,,Years ended 31 March following that stated.,India,Ferro-molybdenum,A,IN,,Normal value,IND,,tonnes (metric),79.282538,,1|2,2013-01-01 00:00:00,22.642556,,74,1231,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,864,1231,b
79.282538,22.642556,Production,ferro-alloys,,Years ended 31 March following that stated.,India,Ferro-manganese,A,IN,,Normal value,IND,,tonnes (metric),79.282538,,1|2,2013-01-01 00:00:00,22.642556,,74,518000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,863,518000,b
79.282538,22.642556,Production,ferro-alloys,,Years ended 31 March following that stated.,India,Ferro-chrome,A,IN,,Normal value,IND,,tonnes (metric),79.282538,,1|2,2013-01-01 00:00:00,22.642556,,74,944000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,861,944000,b
9.669879,51.08851,Production,ferro-alloys,,,Germany,Silicon metal,A,DE,,Normal value,DEU,,tonnes (metric),9.669879,,1|2,2013-01-01 00:00:00,51.088510,,74,30283,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,878,30283,
9.669879,51.08851,Production,ferro-alloys,,Estimates.,Germany,Other ferro-alloys,A,DE,,Normal value,DEU,,tonnes (metric),9.669879,,1|2,2013-01-01 00:00:00,51.088510,,74,8200,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,877,8200,*
9.669879,51.08851,Production,ferro-alloys,,Estimates.,Germany,Ferro-chrome,A,DE,,Normal value,DEU,,tonnes (metric),9.669879,,1|2,2013-01-01 00:00:00,51.088510,,74,17800,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,861,17800,*
43.340388999999995,42.309976,Production,ferro-alloys,,,Georgia,Ferro-silico-manganese,A,GE,,Normal value,GEO,,tonnes (metric),43.340389,,1|2,2013-01-01 00:00:00,42.309976,,74,253361,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,871,253361,
43.340388999999995,42.309976,Production,ferro-alloys,,Estimates.,Georgia,Ferro-manganese,A,GE,,Normal value,GEO,,tonnes (metric),43.340389,,1|2,2013-01-01 00:00:00,42.309976,,74,4500,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,863,4500,*
2.452177,46.620563,Production,ferro-alloys,,Estimates.,France,Silicon metal,A,FR,,Normal value,FRA,,tonnes (metric),2.452177,,1|2,2013-01-01 00:00:00,46.620563,,74,110000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,878,110000,*
28.915516,26.221542,Production,ferro-alloys,,Years ended 30 June of that stated.,Egypt,Other ferro-alloys,A,EG,,Normal value,EGY,,tonnes (metric),28.915516,,1|2,2013-01-01 00:00:00,26.221542,,74,30000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,877,30000,g
28.915516,26.221542,Production,ferro-alloys,,Years ended 30 June of that stated.,Egypt,Ferro-silicon,A,EG,,Normal value,EGY,,tonnes (metric),28.915516,,1|2,2013-01-01 00:00:00,26.221542,,74,49060,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,872,49060,g
23.214465999999998,-30.457874999999998,Production,ferro-alloys,,,South Africa,Silicon metal,A,ZA,,Normal value,ZAF,,tonnes (metric),23.214466,,1|2,2013-01-01 00:00:00,-30.457875,,74,34000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,878,34000,
-64.247496,-31.841561,Production,ferro-alloys,,Estimates.,Argentina,Ferro-silicon,A,AR,,Normal value,ARG,,tonnes (metric),-64.247496,,1|2,2013-01-01 00:00:00,-31.841561,,74,11000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,872,11000,*
-119.677633,59.205383999999995,Production,ferro-alloys,,,Canada,Ferro-silicon,A,CA,,Normal value,CAN,,tonnes (metric),-119.677633,,1|2,2013-01-01 00:00:00,59.205384,,74,38871,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,872,38871,
128.0,36.0,Production,ferro-alloys,,Estimates.,Korea (Rep. of),Ferro-manganese,A,KR,,Normal value,KOR,,tonnes (metric),128.000000,,1|2,2013-01-01 00:00:00,36.000000,,74,400000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,863,400000,*
128.0,36.0,Production,ferro-alloys,,Estimates.,Korea (Rep. of),Other ferro-alloys,A,KR,,Normal value,KOR,,tonnes (metric),128.000000,,1|2,2013-01-01 00:00:00,36.000000,,74,4200,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,877,4200,*
-49.028009999999995,-12.408957,Production,ferro-alloys,,,Brazil,Ferro-niobium,A,BR,,Normal value,BRA,,tonnes (metric),-49.028010,,1|2,2013-01-01 00:00:00,-12.408957,,74,71600,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,866,71600,
-64.247496,-31.841561,Production,ferro-alloys,,Estimates.,Argentina,Ferro-silico-manganese,A,AR,,Normal value,ARG,,tonnes (metric),-64.247496,,1|2,2013-01-01 00:00:00,-31.841561,,74,11000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,871,11000,*
128.0,36.0,Production,ferro-alloys,,Estimates.,Korea (Rep. of),Ferro-silico-manganese,A,KR,,Normal value,KOR,,tonnes (metric),128.000000,,1|2,2013-01-01 00:00:00,36.000000,,74,196000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,871,196000,*
69.217179,48.473662,Production,ferro-alloys,,,Kazakhstan,Other ferro-alloys,A,KZ,,Normal value,KAZ,,tonnes (metric),69.217179,,1|2,2013-01-01 00:00:00,48.473662,,74,646,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,877,646,
-49.028009999999995,-12.408957,Production,ferro-alloys,,,Brazil,Ferro-manganese,A,BR,,Normal value,BRA,,tonnes (metric),-49.028010,,1|2,2013-01-01 00:00:00,-12.408957,,74,83348,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,863,83348,
20.154355,40.519335999999996,Production,ferro-alloys,,,Albania,Ferro-chrome,A,AL,,Normal value,ALB,,tonnes (metric),20.154355,,1|2,2013-01-01 00:00:00,40.519336,,74,24692,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,861,24692,
18.0,44.0,Production,ferro-alloys,,,Bosnia & Herzegovina,Ferro-alloys,A,BA,,Normal value,BIH,,tonnes (metric),18.000000,,1|2,2013-01-01 00:00:00,44.000000,,74,16707,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,859,16707,
44.931729999999995,40.288596,Production,ferro-alloys,,,Armenia,Ferro-molybdenum,A,AM,,Normal value,ARM,,tonnes (metric),44.931730,,1|2,2013-01-01 00:00:00,40.288596,,74,6619,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,864,6619,
-119.677633,59.205383999999995,Production,ferro-alloys,,,Canada,Ferro-niobium,A,CA,,Normal value,CAN,,tonnes (metric),-119.677633,,1|2,2013-01-01 00:00:00,59.205384,,74,4916,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,866,4916,
-64.007094,7.145968,Production,ferro-alloys,,Estimates.,Venezuela,Ferro-silicon,A,VE,,Normal value,VEN,,tonnes (metric),-64.007094,,1|2,2013-01-01 00:00:00,7.145968,,74,74300,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,872,74300,*
-64.007094,7.145968,Production,ferro-alloys,,Estimates.,Venezuela,Ferro-manganese,A,VE,,Normal value,VEN,,tonnes (metric),-64.007094,,1|2,2013-01-01 00:00:00,7.145968,,74,12000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,863,12000,*
132.72135600000001,-23.137734,Production,ferro-alloys,,Years ended 30 June of that stated.,Australia,Ferro-manganese & ferro-silico-manganese,A,AU,,Normal value,AUS,,tonnes (metric),132.721356,,1|2,2013-01-01 00:00:00,-23.137734,,74,234000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,1992,234000,g
-119.677633,59.205383999999995,Production,ferro-alloys,,Estimates.,Canada,Silicon metal,A,CA,,Normal value,CAN,,tonnes (metric),-119.677633,,1|2,2013-01-01 00:00:00,59.205384,,74,12000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,878,12000,*
132.72135600000001,-23.137734,Production,ferro-alloys,,Estimates.,Australia,Silicon metal,A,AU,,Normal value,AUS,,tonnes (metric),132.721356,,1|2,2013-01-01 00:00:00,-23.137734,,74,52000,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,878,52000,*
-49.028009999999995,-12.408957,Production,ferro-alloys,,,Brazil,Ferro-chrome,A,BR,,Normal value,BRA,,tonnes (metric),-49.028010,,1|2,2013-01-01 00:00:00,-12.408957,,74,160996,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,861,160996,
-49.028009999999995,-12.408957,Production,ferro-alloys,,Break in series.|Nickel content.,Brazil,Ferro-nickel,A,BR,,Normal value,BRA,,tonnes (metric),-49.028010,,1|2,2013-01-01 00:00:00,-12.408957,,74,34400,"In addition to the countries listed, Bahrain and Chile also produce ferro-chrome.|In addition to the countries listed, Saudi Arabia also produces ferro-manganese and ferro-silico-manganese.",Production of ferro-alloys,865,34400,#|y
